accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s,seed
0.4950454656718312,0.3744940213092634,0.1600103373556249,0.2242186194216948,0.2240666666666666,0.8399896626443751,XGB,CW_c0.0_it10,0.5047822815335938,2.3435182571411133,CW,,10.0,0.0,,,,,,,,123
0.5008295331949267,0.3849910545911706,0.1582808182414567,0.2243322438859461,0.2119833333333333,0.8417191817585432,XGB,CW_c0.5_it10,0.4989891480739418,2.3435182571411133,CW,,10.0,0.5,,,,,,,,123
0.04,0.074074074074074,0.08,0.0769230769230769,1.0,0.92,XGB,HopSkipJump_direct,0.96,,,,,,100.0,100.0,0.625251829624176,562.0,0.0,4.0,4.795328855514526,123
0.9998368131419816,0.999840957436234,0.9998012046995208,0.9998210806727368,0.0001333333333333,0.000198795300479,LGBM,clean,0.0,1.589197874069214,,,,,,,,,,,,123
0.4489723760913121,0.1112430426716141,0.0297994155418165,0.0470068048543384,0.1996,0.9702005844581834,LGBM,FGSM_eps0.15,0.5509369645431221,1.589197874069214,FGSM,0.15,1.0,,,,,,,,,123
0.4322638550175426,0.074937896770632,0.0215891696320299,0.0335211050235357,0.2234333333333333,0.97841083036797,LGBM,FGSM_eps0.3,0.5676545515534482,1.589197874069214,FGSM,0.3,1.0,,,,,,,,,123
0.403261923973056,0.0540260934536467,0.018686758245035,0.0277687512924285,0.2743166666666666,0.9813132417549648,LGBM,FGSM_eps0.5,0.596674614471048,1.589197874069214,FGSM,0.5,1.0,,,,,,,,,123
0.4068520348494601,0.040976142779093,0.013418682782339,0.0202168443752246,0.2633,0.986581317217661,LGBM,FGSM_eps0.75,0.5930663717215306,1.589197874069214,FGSM,0.75,1.0,,,,,,,,,123
0.4250473695185081,0.1136899151743638,0.0383674929924656,0.0573730287311048,0.2507666666666667,0.9616325070075344,LGBM,PGD_eps0.15_it10,0.5748529051793696,1.589197874069214,PGD,0.15,10.0,,,,,,,,,123
0.4583374885542551,0.1244034362074451,0.0310915849949307,0.0497495029821073,0.1834666666666666,0.9689084150050692,LGBM,PGD_eps0.15_it25,0.5415627861436225,1.589197874069214,PGD,0.15,25.0,,,,,,,,,123
0.4499333653663092,0.1961324348080867,0.0665367870703536,0.099364683529272,0.2286333333333333,0.9334632129296464,LGBM,PGD_eps0.3_it10,0.5499669093315684,1.589197874069214,PGD,0.3,10.0,,,,,,,,,123
0.4560075428592151,0.1982206184284203,0.0633361827326402,0.0959985536941063,0.2147833333333333,0.9366638172673598,LGBM,PGD_eps0.3_it25,0.5439017977752192,1.589197874069214,PGD,0.3,25.0,,,,,,,,,123
0.404993517855362,0.1547125608217696,0.0682663061845218,0.0947323411357398,0.3127,0.9317336938154782,LGBM,PGD_eps0.5_it10,0.5949430205887419,1.589197874069214,PGD,0.5,10.0,,,,,,,,,123
0.3899077994252196,0.0956211327939076,0.0399379758662505,0.0563431632381192,0.3166833333333333,0.9600620241337496,LGBM,PGD_eps0.5_it25,0.6100287390188843,1.589197874069214,PGD,0.5,25.0,,,,,,,,,123
0.4060089027496985,0.1671333566678333,0.0759398047830149,0.1044300769556719,0.3172666666666666,0.9240601952169852,LGBM,PGD_eps0.75_it10,0.5939185697578488,1.589197874069214,PGD,0.75,10.0,,,,,,,,,123
0.4000525824320281,0.1398883796905485,0.0612885911377055,0.0852340272594067,0.3159333333333333,0.9387114088622944,LGBM,PGD_eps0.75_it25,0.5998748900755193,1.589197874069214,PGD,0.75,25.0,,,,,,,,,123
0.5552704822171655,0.5487957460118862,0.13951454187623,0.2224723019131096,0.0961666666666666,0.86048545812377,LGBM,CW_c0.0_it10,0.4446207265441556,1.589197874069214,CW,,10.0,0.0,,,,,,,,123
0.6073814855443641,0.6877012234385061,0.2547760570940103,0.3718069597760339,0.097,0.7452239429059897,LGBM,CW_c0.5_it10,0.3925097232169569,1.589197874069214,CW,,10.0,0.5,,,,,,,,123
0.0,0.0,0.0,0.0,1.0,1.0,LGBM,HopSkipJump_direct,1.0,,,,,,100.0,100.0,0.767080545425415,562.0,0.0,0.0,7.034090518951416,123
0.9997824175226422,0.9999403400616486,0.999582529868994,0.9997614029506502,5e-05,0.0004174701310061,XGB,clean,0.0,1.854119062423706,,,,,,,,,,,,31
0.4526168825870557,0.0813595944485996,0.0194620599169035,0.0314104209445585,0.1842333333333333,0.9805379400830964,XGB,FGSM_eps0.15,0.5472471283645957,1.854119062423706,FGSM,0.15,1.0,,,,,,,,,31
0.2814701322720143,0.0092212767400074,0.0054072321730314,0.0068170426065162,0.4870833333333333,0.9945927678269686,XGB,FGSM_eps0.3,0.7184029446161936,1.854119062423706,FGSM,0.3,1.0,,,,,,,,,31
0.2159506087776397,0.0078086738858355,0.00570542512375,0.0065933813478525,0.6077833333333333,0.99429457487625,XGB,FGSM_eps0.5,0.7839587318567944,1.854119062423706,FGSM,0.5,1.0,,,,,,,,,31
0.1354360262186885,0.0060075862220175,0.0054469912331272,0.0057135707732087,0.7555833333333334,0.9945530087668728,XGB,FGSM_eps0.75,0.8644914462888589,1.854119062423706,FGSM,0.75,1.0,,,,,,,,,31
0.3493014695883158,0.0124880795604195,0.0054668707631751,0.0076046678834135,0.3624333333333333,0.9945331292368248,XGB,PGD_eps0.15_it10,0.6505897391730052,1.854119062423706,PGD,0.15,10.0,,,,,,,,,31
0.3292022882423869,0.0180271832017579,0.0088066318112239,0.0118327390253348,0.4021833333333333,0.991193368188776,XGB,PGD_eps0.15_it25,0.6706979864554908,1.854119062423706,PGD,0.15,25.0,,,,,,,,,31
0.2542995204119561,0.0436235858758998,0.030356042383158,0.035800110190254,0.55795,0.969643957616842,XGB,PGD_eps0.3_it10,0.7456188861590347,1.854119062423706,PGD,0.3,10.0,,,,,,,,,31
0.3154039328032782,0.0528238966936285,0.0296006202413374,0.0379406556165675,0.4449833333333333,0.9703993797586624,XGB,PGD_eps0.3_it25,0.6845144737677126,1.854119062423706,PGD,0.3,25.0,,,,,,,,,31
0.3226385501754258,0.1527058555738917,0.1066934377671311,0.1256187901555313,0.4963166666666667,0.8933065622328689,XGB,PGD_eps0.5_it10,0.6772889223321216,1.854119062423706,PGD,0.5,10.0,,,,,,,,,31
0.3479415791048294,0.0329632349764548,0.015168081426555,0.0207760381211708,0.3730666666666666,0.9848319185734448,XGB,PGD_eps0.5_it25,0.651985893402718,1.854119062423706,PGD,0.5,25.0,,,,,,,,,31
0.2959846966990925,0.0289335905208046,0.0166988052402441,0.0211760257137455,0.4698666666666666,0.983301194759756,XGB,PGD_eps0.75_it10,0.7039518417450115,1.854119062423706,PGD,0.75,10.0,,,,,,,,,31
0.3078882713978768,0.0280909057957881,0.0154066357871299,0.0198993478149232,0.4469,0.98459336421287,XGB,PGD_eps0.75_it25,0.6920573329827838,1.854119062423706,PGD,0.75,25.0,,,,,,,,,31
