accuracy,precision,recall,f1,fpr,fnr,model,attack,epsilon,asr,mean_l2,elapsed_s,seed
0.027089018431049,0.0270597604273816,0.0324235135081406,0.0294998055653526,0.9773833333333334,0.9675764864918592,SVM,PGD_direct,0.5,0.972910981568951,2.499993085861206,4.2691967487335205,31
0.0269802271923701,0.0270386835644615,0.0324036339780927,0.029479052691546,0.9775666666666668,0.9675963660219072,SVM,FGSM_direct,0.75,0.97301977280763,3.749983787536621,0.4651134014129638,31
0.0269802271923701,0.0270386835644615,0.0324036339780927,0.029479052691546,0.9775666666666668,0.9675963660219072,SVM,PGD_direct,0.75,0.97301977280763,3.749983787536621,4.275967359542847,31
0.4627254018476379,0.3754032706641451,0.2683338965866847,0.3129644442898712,0.3743,0.7316661034133153,LR,FGSM_direct,0.15,0.5355067405238298,0.5791525840759277,0.3758246898651123,99
0.4627254018476379,0.3754032706641451,0.2683338965866847,0.3129644442898712,0.3743,0.7316661034133153,LR,PGD_direct,0.15,0.5355067405238298,0.5791525840759277,3.4306793212890625,99
0.1034967317298713,0.1351895236378927,0.1789555294912828,0.1540238341702954,0.9597666666666668,0.8210444705087172,LR,FGSM_direct,0.3,0.8958233230283854,1.1582986116409302,0.3796420097351074,99
0.1034967317298713,0.1351895236378927,0.1789555294912828,0.1540238341702954,0.9597666666666668,0.8210444705087172,LR,PGD_direct,0.3,0.8958233230283854,1.15830659866333,3.427640914916992,99
0.0869876612603465,0.1122274706506854,0.1450012921694531,0.126526505689703,0.96165,0.8549987078305469,LR,FGSM_direct,0.5,0.9129942068665404,1.9304858446121216,0.3706948757171631,99
0.0869876612603465,0.1122274706506854,0.1450012921694531,0.126526505689703,0.96165,0.8549987078305469,LR,PGD_direct,0.5,0.9129942068665404,1.9304988384246824,3.43996810913086,99
0.0866250237980834,0.1120749319429705,0.1448621354591177,0.1263765803576074,0.9622,0.8551378645408823,LR,FGSM_direct,0.75,0.9133568443288034,2.89570951461792,0.3708529472351074,99
0.0866250237980834,0.1120749319429705,0.1448621354591177,0.1263765803576074,0.9622,0.8551378645408823,LR,PGD_direct,0.75,0.9133568443288034,2.895728588104248,3.4352715015411377,99
0.4495979257137159,0.3624517629645292,0.2726079955469853,0.3111746485584941,0.4020166666666667,0.7273920044530148,SVM,FGSM_direct,0.15,0.5495861399961923,0.5809467434883118,0.4429612159729004,99
0.4495979257137159,0.3624517629645292,0.2726079955469853,0.3111746485584941,0.4020166666666667,0.7273920044530148,SVM,PGD_direct,0.15,0.5495861399961923,0.5809467434883118,4.139295339584351,99
0.0874772218344016,0.1239712625651596,0.1650000993976502,0.1415729953775564,0.9775166666666668,0.8349999006023497,SVM,FGSM_direct,0.3,0.9123867891172498,1.161892294883728,0.4417495727539062,99
0.0874772218344016,0.1239712625651596,0.1650000993976502,0.1415729953775564,0.9775166666666668,0.8349999006023497,SVM,PGD_direct,0.3,0.9123867891172498,1.161892294883728,4.135130167007446,99
0.0836332647344133,0.1184568448579028,0.156690455837624,0.1349172386641789,0.9776166666666668,0.843309544162376,SVM,FGSM_direct,0.5,0.9163667352655868,1.936484932899475,0.4462733268737793,99
0.0836332647344133,0.1184568448579028,0.156690455837624,0.1349172386641789,0.9776166666666668,0.843309544162376,SVM,PGD_direct,0.5,0.9163667352655868,1.936484932899475,4.135156154632568,99
0.0834338141301687,0.1182685804463816,0.1564320219470011,0.1346993272736609,0.9777666666666668,0.8435679780529989,SVM,FGSM_direct,0.75,0.9165661858698312,2.904722213745117,0.4412403106689453,99
0.0834338141301687,0.1182685804463816,0.1564320219470011,0.1346993272736609,0.9777666666666668,0.8435679780529989,SVM,PGD_direct,0.75,0.9165661858698312,2.904722213745117,4.142742872238159,99
