model,attack,n,n_detected_clean,asr,fnr_under_attack,family,epsilon,iters,traffic_family,confidence,seed
LR,PGD_eps0.15_it25,4580,4580,0.1803493449781659,0.1803493449781659,PGD,0.15,25,DoS GoldenEye,,99
LR,PGD_eps0.15_it25,824,824,0.0,0.0,PGD,0.15,25,DoS GoldenEye - Attempted,,99
LR,PGD_eps0.15_it25,5995,5995,0.0018348623853211,0.0018348623853211,PGD,0.15,25,DoS Hulk,,99
LR,PGD_eps0.15_it25,15,15,0.9333333333333332,0.9333333333333332,PGD,0.15,25,DoS Hulk - Attempted,,99
LR,PGD_eps0.15_it25,1747,1691,0.3276167947959787,0.3491700057240984,PGD,0.15,25,DoS Slowloris,,99
LR,PGD_eps0.15_it25,466,450,1.0,1.0,PGD,0.15,25,DoS Slowloris - Attempted,,99
LR,PGD_eps0.15_it25,5932,5932,0.0,0.0,PGD,0.15,25,FTP-BruteForce - Attempted,,99
LR,PGD_eps0.15_it25,40,40,0.275,0.275,PGD,0.15,25,Infiltration - Communication Victim Attacker,,99
LR,PGD_eps0.15_it25,25,0,,0.28,PGD,0.15,25,Infiltration - Dropbox Download,,99
LR,PGD_eps0.15_it25,4,0,,0.0,PGD,0.15,25,Infiltration - Dropbox Download - Attempted,,99
LR,PGD_eps0.15_it25,5946,5341,0.5718030331398615,0.6111671712075345,PGD,0.15,25,Infiltration - NMAP Portscan,,99
LR,PGD_eps0.15_it25,5989,5989,0.840207046251461,0.840207046251461,PGD,0.15,25,SSH-BruteForce,,99
LR,PGD_eps0.15_it25,36,0,,0.9722222222222222,PGD,0.15,25,Web Attack - Brute Force,,99
LR,PGD_eps0.15_it25,28,0,,0.9642857142857144,PGD,0.15,25,Web Attack - Brute Force - Attempted,,99
LR,PGD_eps0.15_it25,3,2,1.0,0.6666666666666666,PGD,0.15,25,Web Attack - SQL,,99
LR,PGD_eps0.15_it25,4,2,0.5,0.25,PGD,0.15,25,Web Attack - SQL - Attempted,,99
LR,PGD_eps0.15_it25,19,0,,1.0,PGD,0.15,25,Web Attack - XSS,,99
SVM,PGD_eps0.15_it25,60000,0,,,PGD,0.15,25,Benign,,99
SVM,PGD_eps0.15_it25,6031,6031,0.0064665892886751,0.0064665892886751,PGD,0.15,25,Botnet Ares,,99
SVM,PGD_eps0.15_it25,69,69,0.0,0.0,PGD,0.15,25,Botnet Ares - Attempted,,99
SVM,PGD_eps0.15_it25,6039,6039,0.999337638681901,0.999337638681901,PGD,0.15,25,DDoS-HOIC,,99
SVM,PGD_eps0.15_it25,5969,0,,1.0,PGD,0.15,25,DDoS-LOIC-HTTP,,99
SVM,PGD_eps0.15_it25,504,497,0.0,0.0138888888888888,PGD,0.15,25,DDoS-LOIC-UDP,,99
SVM,PGD_eps0.15_it25,38,0,,1.0,PGD,0.15,25,DDoS-LOIC-UDP - Attempted,,99
SVM,PGD_eps0.15_it25,4580,4580,0.1803493449781659,0.1803493449781659,PGD,0.15,25,DoS GoldenEye,,99
SVM,PGD_eps0.15_it25,824,824,0.0133495145631067,0.0133495145631067,PGD,0.15,25,DoS GoldenEye - Attempted,,99
SVM,PGD_eps0.15_it25,5995,5995,0.0,0.0,PGD,0.15,25,DoS Hulk,,99
SVM,PGD_eps0.15_it25,15,15,1.0,1.0,PGD,0.15,25,DoS Hulk - Attempted,,99
SVM,PGD_eps0.15_it25,1747,1667,0.913017396520696,0.914710933028048,PGD,0.15,25,DoS Slowloris,,99
SVM,PGD_eps0.15_it25,466,450,1.0,1.0,PGD,0.15,25,DoS Slowloris - Attempted,,99
SVM,PGD_eps0.15_it25,5932,5932,0.0,0.0,PGD,0.15,25,FTP-BruteForce - Attempted,,99
SVM,PGD_eps0.15_it25,40,40,0.0,0.0,PGD,0.15,25,Infiltration - Communication Victim Attacker,,99
SVM,PGD_eps0.15_it25,25,0,,0.2,PGD,0.15,25,Infiltration - Dropbox Download,,99
SVM,PGD_eps0.15_it25,4,0,,0.0,PGD,0.15,25,Infiltration - Dropbox Download - Attempted,,99
SVM,PGD_eps0.15_it25,5946,4787,0.5494046375600585,0.6192398250924992,PGD,0.15,25,Infiltration - NMAP Portscan,,99
SVM,PGD_eps0.15_it25,5989,5989,0.0,0.0,PGD,0.15,25,SSH-BruteForce,,99
SVM,PGD_eps0.15_it25,36,0,,0.9444444444444444,PGD,0.15,25,Web Attack - Brute Force,,99
SVM,PGD_eps0.15_it25,28,0,,0.0,PGD,0.15,25,Web Attack - Brute Force - Attempted,,99
SVM,PGD_eps0.15_it25,3,0,,0.6666666666666666,PGD,0.15,25,Web Attack - SQL,,99
SVM,PGD_eps0.15_it25,4,0,,0.25,PGD,0.15,25,Web Attack - SQL - Attempted,,99
SVM,PGD_eps0.15_it25,19,0,,1.0,PGD,0.15,25,Web Attack - XSS,,99
RF,PGD_eps0.15_it25,60000,0,,,PGD,0.15,25,Benign,,99
RF,PGD_eps0.15_it25,6031,6031,1.0,1.0,PGD,0.15,25,Botnet Ares,,99
RF,PGD_eps0.15_it25,69,69,1.0,1.0,PGD,0.15,25,Botnet Ares - Attempted,,99
RF,PGD_eps0.15_it25,6039,6039,1.0,1.0,PGD,0.15,25,DDoS-HOIC,,99
RF,PGD_eps0.15_it25,5969,5969,1.0,1.0,PGD,0.15,25,DDoS-LOIC-HTTP,,99
RF,PGD_eps0.15_it25,504,504,0.4265873015873015,0.4265873015873015,PGD,0.15,25,DDoS-LOIC-UDP,,99
RF,PGD_eps0.15_it25,38,38,1.0,1.0,PGD,0.15,25,DDoS-LOIC-UDP - Attempted,,99
RF,PGD_eps0.15_it25,4580,4580,0.9997816593886464,0.9997816593886464,PGD,0.15,25,DoS GoldenEye,,99
RF,PGD_eps0.15_it25,824,824,1.0,1.0,PGD,0.15,25,DoS GoldenEye - Attempted,,99
RF,PGD_eps0.15_it25,5995,5995,1.0,1.0,PGD,0.15,25,DoS Hulk,,99
RF,PGD_eps0.15_it25,15,15,1.0,1.0,PGD,0.15,25,DoS Hulk - Attempted,,99
RF,PGD_eps0.15_it25,1747,1747,0.9891242129364624,0.9891242129364624,PGD,0.15,25,DoS Slowloris,,99
RF,PGD_eps0.15_it25,466,466,1.0,1.0,PGD,0.15,25,DoS Slowloris - Attempted,,99
RF,PGD_eps0.15_it25,5932,5932,0.9937626432906272,0.9937626432906272,PGD,0.15,25,FTP-BruteForce - Attempted,,99
RF,PGD_eps0.15_it25,40,40,0.625,0.625,PGD,0.15,25,Infiltration - Communication Victim Attacker,,99
RF,PGD_eps0.15_it25,25,14,1.0,0.92,PGD,0.15,25,Infiltration - Dropbox Download,,99
RF,PGD_eps0.15_it25,4,0,,1.0,PGD,0.15,25,Infiltration - Dropbox Download - Attempted,,99
RF,PGD_eps0.15_it25,5946,5942,0.98653651969034,0.9865455768583922,PGD,0.15,25,Infiltration - NMAP Portscan,,99
RF,PGD_eps0.15_it25,5989,5989,1.0,1.0,PGD,0.15,25,SSH-BruteForce,,99
RF,PGD_eps0.15_it25,36,35,1.0,1.0,PGD,0.15,25,Web Attack - Brute Force,,99
RF,PGD_eps0.15_it25,28,28,1.0,1.0,PGD,0.15,25,Web Attack - Brute Force - Attempted,,99
RF,PGD_eps0.15_it25,3,3,1.0,1.0,PGD,0.15,25,Web Attack - SQL,,99
RF,PGD_eps0.15_it25,4,4,0.5,0.5,PGD,0.15,25,Web Attack - SQL - Attempted,,99
RF,PGD_eps0.15_it25,19,19,1.0,1.0,PGD,0.15,25,Web Attack - XSS,,99
MLP,PGD_eps0.15_it25,60000,0,,,PGD,0.15,25,Benign,,99
MLP,PGD_eps0.15_it25,6031,6031,0.9938650306748468,0.9938650306748468,PGD,0.15,25,Botnet Ares,,99
MLP,PGD_eps0.15_it25,69,69,1.0,1.0,PGD,0.15,25,Botnet Ares - Attempted,,99
MLP,PGD_eps0.15_it25,6039,6039,1.0,1.0,PGD,0.15,25,DDoS-HOIC,,99
MLP,PGD_eps0.15_it25,5969,5969,1.0,1.0,PGD,0.15,25,DDoS-LOIC-HTTP,,99
MLP,PGD_eps0.15_it25,504,504,0.0039682539682539,0.0039682539682539,PGD,0.15,25,DDoS-LOIC-UDP,,99
MLP,PGD_eps0.15_it25,38,37,1.0,0.9736842105263158,PGD,0.15,25,DDoS-LOIC-UDP - Attempted,,99
MLP,PGD_eps0.15_it25,4580,4579,0.9888621969862416,0.9888646288209608,PGD,0.15,25,DoS GoldenEye,,99
MLP,PGD_eps0.15_it25,824,824,0.9866504854368932,0.9866504854368932,PGD,0.15,25,DoS GoldenEye - Attempted,,99
MLP,PGD_eps0.15_it25,5995,5995,1.0,1.0,PGD,0.15,25,DoS Hulk,,99
MLP,PGD_eps0.15_it25,15,15,1.0,1.0,PGD,0.15,25,DoS Hulk - Attempted,,99
MLP,PGD_eps0.15_it25,1747,1747,0.3898111047510017,0.3898111047510017,PGD,0.15,25,DoS Slowloris,,99
MLP,PGD_eps0.15_it25,466,466,1.0,1.0,PGD,0.15,25,DoS Slowloris - Attempted,,99
MLP,PGD_eps0.15_it25,5932,5932,0.7754551584625758,0.7754551584625758,PGD,0.15,25,FTP-BruteForce - Attempted,,99
MLP,PGD_eps0.15_it25,40,40,1.0,1.0,PGD,0.15,25,Infiltration - Communication Victim Attacker,,99
MLP,PGD_eps0.15_it25,25,5,1.0,0.28,PGD,0.15,25,Infiltration - Dropbox Download,,99
MLP,PGD_eps0.15_it25,4,0,,0.0,PGD,0.15,25,Infiltration - Dropbox Download - Attempted,,99
MLP,PGD_eps0.15_it25,5946,5831,0.9915966386554622,0.972586612848974,PGD,0.15,25,Infiltration - NMAP Portscan,,99
MLP,PGD_eps0.15_it25,5989,5989,1.0,1.0,PGD,0.15,25,SSH-BruteForce,,99
MLP,PGD_eps0.15_it25,36,34,1.0,0.9722222222222222,PGD,0.15,25,Web Attack - Brute Force,,99
MLP,PGD_eps0.15_it25,28,27,1.0,0.9642857142857144,PGD,0.15,25,Web Attack - Brute Force - Attempted,,99
MLP,PGD_eps0.15_it25,3,2,1.0,0.6666666666666666,PGD,0.15,25,Web Attack - SQL,,99
MLP,PGD_eps0.15_it25,4,1,1.0,0.25,PGD,0.15,25,Web Attack - SQL - Attempted,,99
MLP,PGD_eps0.15_it25,19,19,0.0526315789473684,0.0526315789473684,PGD,0.15,25,Web Attack - XSS,,99
LR,PGD_eps0.3_it10,60000,0,,,PGD,0.3,10,Benign,,99
LR,PGD_eps0.3_it10,6031,6025,1.0,1.0,PGD,0.3,10,Botnet Ares,,99
LR,PGD_eps0.3_it10,69,69,0.6521739130434783,0.6521739130434783,PGD,0.3,10,Botnet Ares - Attempted,,99
LR,PGD_eps0.3_it10,6039,6039,1.0,1.0,PGD,0.3,10,DDoS-HOIC,,99
LR,PGD_eps0.3_it10,5969,0,,1.0,PGD,0.3,10,DDoS-LOIC-HTTP,,99
LR,PGD_eps0.3_it10,504,496,0.0080645161290322,0.0238095238095238,PGD,0.3,10,DDoS-LOIC-UDP,,99
LR,PGD_eps0.3_it10,38,0,,0.9736842105263158,PGD,0.3,10,DDoS-LOIC-UDP - Attempted,,99
LR,PGD_eps0.3_it10,4580,4580,0.908951965065502,0.908951965065502,PGD,0.3,10,DoS GoldenEye,,99
LR,PGD_eps0.3_it10,824,824,1.0,1.0,PGD,0.3,10,DoS GoldenEye - Attempted,,99
LR,PGD_eps0.3_it10,5995,5995,0.8954128440366973,0.8954128440366973,PGD,0.3,10,DoS Hulk,,99
LR,PGD_eps0.3_it10,15,15,0.6,0.6,PGD,0.3,10,DoS Hulk - Attempted,,99
LR,PGD_eps0.3_it10,1747,1691,0.9745712596096984,0.9753863766456784,PGD,0.3,10,DoS Slowloris,,99
LR,PGD_eps0.3_it10,466,450,1.0,1.0,PGD,0.3,10,DoS Slowloris - Attempted,,99
LR,PGD_eps0.3_it10,5932,5932,0.1067093728927849,0.1067093728927849,PGD,0.3,10,FTP-BruteForce - Attempted,,99
LR,PGD_eps0.3_it10,40,40,0.875,0.875,PGD,0.3,10,Infiltration - Communication Victim Attacker,,99
LR,PGD_eps0.3_it10,25,0,,0.24,PGD,0.3,10,Infiltration - Dropbox Download,,99
LR,PGD_eps0.3_it10,4,0,,0.0,PGD,0.3,10,Infiltration - Dropbox Download - Attempted,,99
LR,PGD_eps0.3_it10,5946,5341,0.6996817075454035,0.7127480659266734,PGD,0.3,10,Infiltration - NMAP Portscan,,99
LR,PGD_eps0.3_it10,5989,5989,0.998330272165637,0.998330272165637,PGD,0.3,10,SSH-BruteForce,,99
LR,PGD_eps0.3_it10,36,0,,0.9444444444444444,PGD,0.3,10,Web Attack - Brute Force,,99
LR,PGD_eps0.3_it10,28,0,,0.9642857142857144,PGD,0.3,10,Web Attack - Brute Force - Attempted,,99
LR,PGD_eps0.3_it10,3,2,1.0,0.6666666666666666,PGD,0.3,10,Web Attack - SQL,,99
LR,PGD_eps0.3_it10,4,2,0.5,0.25,PGD,0.3,10,Web Attack - SQL - Attempted,,99
LR,PGD_eps0.3_it10,19,0,,1.0,PGD,0.3,10,Web Attack - XSS,,99
SVM,PGD_eps0.3_it10,60000,0,,,PGD,0.3,10,Benign,,99
SVM,PGD_eps0.3_it10,6031,6031,0.0160835682308074,0.0160835682308074,PGD,0.3,10,Botnet Ares,,99
SVM,PGD_eps0.3_it10,69,69,1.0,1.0,PGD,0.3,10,Botnet Ares - Attempted,,99
SVM,PGD_eps0.3_it10,6039,6039,1.0,1.0,PGD,0.3,10,DDoS-HOIC,,99
SVM,PGD_eps0.3_it10,5969,0,,1.0,PGD,0.3,10,DDoS-LOIC-HTTP,,99
SVM,PGD_eps0.3_it10,504,497,0.0,0.0119047619047619,PGD,0.3,10,DDoS-LOIC-UDP,,99
SVM,PGD_eps0.3_it10,38,0,,0.9736842105263158,PGD,0.3,10,DDoS-LOIC-UDP - Attempted,,99
SVM,PGD_eps0.3_it10,4580,4580,0.0034934497816593,0.0034934497816593,PGD,0.3,10,DoS GoldenEye,,99
SVM,PGD_eps0.3_it10,824,824,0.0133495145631067,0.0133495145631067,PGD,0.3,10,DoS GoldenEye - Attempted,,99
SVM,PGD_eps0.3_it10,5995,5995,0.0015012510425354,0.0015012510425354,PGD,0.3,10,DoS Hulk,,99
SVM,PGD_eps0.3_it10,15,15,0.6666666666666666,0.6666666666666666,PGD,0.3,10,DoS Hulk - Attempted,,99
SVM,PGD_eps0.3_it10,1747,1667,0.6370725854829035,0.6514024041213509,PGD,0.3,10,DoS Slowloris,,99
SVM,PGD_eps0.3_it10,466,450,1.0,1.0,PGD,0.3,10,DoS Slowloris - Attempted,,99
SVM,PGD_eps0.3_it10,5932,5932,0.0755225893459204,0.0755225893459204,PGD,0.3,10,FTP-BruteForce - Attempted,,99
SVM,PGD_eps0.3_it10,40,40,0.15,0.15,PGD,0.3,10,Infiltration - Communication Victim Attacker,,99
SVM,PGD_eps0.3_it10,25,0,,0.2,PGD,0.3,10,Infiltration - Dropbox Download,,99
SVM,PGD_eps0.3_it10,4,0,,0.0,PGD,0.3,10,Infiltration - Dropbox Download - Attempted,,99
SVM,PGD_eps0.3_it10,5946,4787,0.4528932525590139,0.4698957282206525,PGD,0.3,10,Infiltration - NMAP Portscan,,99
SVM,PGD_eps0.3_it10,5989,5989,0.0,0.0,PGD,0.3,10,SSH-BruteForce,,99
SVM,PGD_eps0.3_it10,36,0,,0.9444444444444444,PGD,0.3,10,Web Attack - Brute Force,,99
SVM,PGD_eps0.3_it10,28,0,,0.9642857142857144,PGD,0.3,10,Web Attack - Brute Force - Attempted,,99
SVM,PGD_eps0.3_it10,3,0,,0.6666666666666666,PGD,0.3,10,Web Attack - SQL,,99
SVM,PGD_eps0.3_it10,4,0,,0.25,PGD,0.3,10,Web Attack - SQL - Attempted,,99
SVM,PGD_eps0.3_it10,19,0,,1.0,PGD,0.3,10,Web Attack - XSS,,99
RF,PGD_eps0.3_it10,60000,0,,,PGD,0.3,10,Benign,,99
RF,PGD_eps0.3_it10,6031,6031,1.0,1.0,PGD,0.3,10,Botnet Ares,,99
RF,PGD_eps0.3_it10,69,69,1.0,1.0,PGD,0.3,10,Botnet Ares - Attempted,,99
RF,PGD_eps0.3_it10,6039,6039,1.0,1.0,PGD,0.3,10,DDoS-HOIC,,99
RF,PGD_eps0.3_it10,5969,5969,1.0,1.0,PGD,0.3,10,DDoS-LOIC-HTTP,,99
RF,PGD_eps0.3_it10,504,504,0.4444444444444444,0.4444444444444444,PGD,0.3,10,DDoS-LOIC-UDP,,99
RF,PGD_eps0.3_it10,38,38,1.0,1.0,PGD,0.3,10,DDoS-LOIC-UDP - Attempted,,99
RF,PGD_eps0.3_it10,4580,4580,0.9997816593886464,0.9997816593886464,PGD,0.3,10,DoS GoldenEye,,99
RF,PGD_eps0.3_it10,824,824,1.0,1.0,PGD,0.3,10,DoS GoldenEye - Attempted,,99
RF,PGD_eps0.3_it10,5995,5995,1.0,1.0,PGD,0.3,10,DoS Hulk,,99
RF,PGD_eps0.3_it10,15,15,0.6,0.6,PGD,0.3,10,DoS Hulk - Attempted,,99
RF,PGD_eps0.3_it10,1747,1747,0.9908414424728106,0.9908414424728106,PGD,0.3,10,DoS Slowloris,,99
RF,PGD_eps0.3_it10,466,466,1.0,1.0,PGD,0.3,10,DoS Slowloris - Attempted,,99
RF,PGD_eps0.3_it10,5932,5932,0.7719150370869858,0.7719150370869858,PGD,0.3,10,FTP-BruteForce - Attempted,,99
RF,PGD_eps0.3_it10,40,40,0.75,0.75,PGD,0.3,10,Infiltration - Communication Victim Attacker,,99
RF,PGD_eps0.3_it10,25,14,1.0,0.84,PGD,0.3,10,Infiltration - Dropbox Download,,99
RF,PGD_eps0.3_it10,4,0,,1.0,PGD,0.3,10,Infiltration - Dropbox Download - Attempted,,99
RF,PGD_eps0.3_it10,5946,5942,0.9227532817233256,0.9228052472250252,PGD,0.3,10,Infiltration - NMAP Portscan,,99
RF,PGD_eps0.3_it10,5989,5989,1.0,1.0,PGD,0.3,10,SSH-BruteForce,,99
RF,PGD_eps0.3_it10,36,35,1.0,1.0,PGD,0.3,10,Web Attack - Brute Force,,99
RF,PGD_eps0.3_it10,28,28,0.9642857142857144,0.9642857142857144,PGD,0.3,10,Web Attack - Brute Force - Attempted,,99
RF,PGD_eps0.3_it10,3,3,1.0,1.0,PGD,0.3,10,Web Attack - SQL,,99
RF,PGD_eps0.3_it10,4,4,0.75,0.75,PGD,0.3,10,Web Attack - SQL - Attempted,,99
RF,PGD_eps0.3_it10,19,19,1.0,1.0,PGD,0.3,10,Web Attack - XSS,,99
MLP,PGD_eps0.3_it10,60000,0,,,PGD,0.3,10,Benign,,99
MLP,PGD_eps0.3_it10,6031,6031,0.9996683800364782,0.9996683800364782,PGD,0.3,10,Botnet Ares,,99
MLP,PGD_eps0.3_it10,69,69,1.0,1.0,PGD,0.3,10,Botnet Ares - Attempted,,99
MLP,PGD_eps0.3_it10,6039,6039,1.0,1.0,PGD,0.3,10,DDoS-HOIC,,99
MLP,PGD_eps0.3_it10,5969,5969,1.0,1.0,PGD,0.3,10,DDoS-LOIC-HTTP,,99
MLP,PGD_eps0.3_it10,504,504,0.0337301587301587,0.0337301587301587,PGD,0.3,10,DDoS-LOIC-UDP,,99
MLP,PGD_eps0.3_it10,38,37,1.0,0.9736842105263158,PGD,0.3,10,DDoS-LOIC-UDP - Attempted,,99
MLP,PGD_eps0.3_it10,4580,4579,1.0,0.9997816593886464,PGD,0.3,10,DoS GoldenEye,,99
MLP,PGD_eps0.3_it10,824,824,1.0,1.0,PGD,0.3,10,DoS GoldenEye - Attempted,,99
MLP,PGD_eps0.3_it10,5995,5995,1.0,1.0,PGD,0.3,10,DoS Hulk,,99
MLP,PGD_eps0.3_it10,15,15,1.0,1.0,PGD,0.3,10,DoS Hulk - Attempted,,99
MLP,PGD_eps0.3_it10,1747,1747,1.0,1.0,PGD,0.3,10,DoS Slowloris,,99
MLP,PGD_eps0.3_it10,466,466,1.0,1.0,PGD,0.3,10,DoS Slowloris - Attempted,,99
MLP,PGD_eps0.3_it10,5932,5932,1.0,1.0,PGD,0.3,10,FTP-BruteForce - Attempted,,99
MLP,PGD_eps0.3_it10,40,40,1.0,1.0,PGD,0.3,10,Infiltration - Communication Victim Attacker,,99
MLP,PGD_eps0.3_it10,25,5,1.0,0.24,PGD,0.3,10,Infiltration - Dropbox Download,,99
MLP,PGD_eps0.3_it10,4,0,,0.0,PGD,0.3,10,Infiltration - Dropbox Download - Attempted,,99
MLP,PGD_eps0.3_it10,5946,5831,1.0,0.9806592667339388,PGD,0.3,10,Infiltration - NMAP Portscan,,99
MLP,PGD_eps0.3_it10,5989,5989,1.0,1.0,PGD,0.3,10,SSH-BruteForce,,99
MLP,PGD_eps0.3_it10,36,34,1.0,0.9444444444444444,PGD,0.3,10,Web Attack - Brute Force,,99
MLP,PGD_eps0.3_it10,28,27,1.0,0.9642857142857144,PGD,0.3,10,Web Attack - Brute Force - Attempted,,99
MLP,PGD_eps0.3_it10,3,2,1.0,0.6666666666666666,PGD,0.3,10,Web Attack - SQL,,99
MLP,PGD_eps0.3_it10,4,1,1.0,0.25,PGD,0.3,10,Web Attack - SQL - Attempted,,99
MLP,PGD_eps0.3_it10,19,19,1.0,1.0,PGD,0.3,10,Web Attack - XSS,,99
LR,PGD_eps0.3_it25,60000,0,,,PGD,0.3,25,Benign,,99
LR,PGD_eps0.3_it25,6031,6025,1.0,1.0,PGD,0.3,25,Botnet Ares,,99
LR,PGD_eps0.3_it25,69,69,0.0,0.0,PGD,0.3,25,Botnet Ares - Attempted,,99
LR,PGD_eps0.3_it25,6039,6039,1.0,1.0,PGD,0.3,25,DDoS-HOIC,,99
LR,PGD_eps0.3_it25,5969,0,,1.0,PGD,0.3,25,DDoS-LOIC-HTTP,,99
LR,PGD_eps0.3_it25,504,496,0.0080645161290322,0.0238095238095238,PGD,0.3,25,DDoS-LOIC-UDP,,99
LR,PGD_eps0.3_it25,38,0,,0.9736842105263158,PGD,0.3,25,DDoS-LOIC-UDP - Attempted,,99
LR,PGD_eps0.3_it25,4580,4580,0.8334061135371179,0.8334061135371179,PGD,0.3,25,DoS GoldenEye,,99
LR,PGD_eps0.3_it25,824,824,0.7342233009708737,0.7342233009708737,PGD,0.3,25,DoS GoldenEye - Attempted,,99
LR,PGD_eps0.3_it25,5995,5995,0.8954128440366973,0.8954128440366973,PGD,0.3,25,DoS Hulk,,99
LR,PGD_eps0.3_it25,15,15,1.0,1.0,PGD,0.3,25,DoS Hulk - Attempted,,99
LR,PGD_eps0.3_it25,1747,1691,0.9887640449438202,0.9891242129364624,PGD,0.3,25,DoS Slowloris,,99
LR,PGD_eps0.3_it25,466,450,1.0,1.0,PGD,0.3,25,DoS Slowloris - Attempted,,99
LR,PGD_eps0.3_it25,5932,5932,0.0755225893459204,0.0755225893459204,PGD,0.3,25,FTP-BruteForce - Attempted,,99
LR,PGD_eps0.3_it25,40,40,0.125,0.125,PGD,0.3,25,Infiltration - Communication Victim Attacker,,99
LR,PGD_eps0.3_it25,25,0,,0.24,PGD,0.3,25,Infiltration - Dropbox Download,,99
LR,PGD_eps0.3_it25,4,0,,0.0,PGD,0.3,25,Infiltration - Dropbox Download - Attempted,,99
LR,PGD_eps0.3_it25,5946,5341,0.6687886163639768,0.6804574503868147,PGD,0.3,25,Infiltration - NMAP Portscan,,99
LR,PGD_eps0.3_it25,5989,5989,1.0,1.0,PGD,0.3,25,SSH-BruteForce,,99
LR,PGD_eps0.3_it25,36,0,,0.9444444444444444,PGD,0.3,25,Web Attack - Brute Force,,99
LR,PGD_eps0.3_it25,28,0,,0.9642857142857144,PGD,0.3,25,Web Attack - Brute Force - Attempted,,99
LR,PGD_eps0.3_it25,3,2,1.0,0.6666666666666666,PGD,0.3,25,Web Attack - SQL,,99
LR,PGD_eps0.3_it25,4,2,0.5,0.25,PGD,0.3,25,Web Attack - SQL - Attempted,,99
LR,PGD_eps0.3_it25,19,0,,1.0,PGD,0.3,25,Web Attack - XSS,,99
SVM,PGD_eps0.3_it25,60000,0,,,PGD,0.3,25,Benign,,99
SVM,PGD_eps0.3_it25,6031,6031,0.0160835682308074,0.0160835682308074,PGD,0.3,25,Botnet Ares,,99
SVM,PGD_eps0.3_it25,69,69,0.0,0.0,PGD,0.3,25,Botnet Ares - Attempted,,99
SVM,PGD_eps0.3_it25,6039,6039,1.0,1.0,PGD,0.3,25,DDoS-HOIC,,99
SVM,PGD_eps0.3_it25,5969,0,,1.0,PGD,0.3,25,DDoS-LOIC-HTTP,,99
SVM,PGD_eps0.3_it25,504,497,0.0,0.0119047619047619,PGD,0.3,25,DDoS-LOIC-UDP,,99
SVM,PGD_eps0.3_it25,38,0,,0.9736842105263158,PGD,0.3,25,DDoS-LOIC-UDP - Attempted,,99
SVM,PGD_eps0.3_it25,4580,4580,0.0034934497816593,0.0034934497816593,PGD,0.3,25,DoS GoldenEye,,99
SVM,PGD_eps0.3_it25,824,824,0.0133495145631067,0.0133495145631067,PGD,0.3,25,DoS GoldenEye - Attempted,,99
SVM,PGD_eps0.3_it25,5995,5995,0.0015012510425354,0.0015012510425354,PGD,0.3,25,DoS Hulk,,99
SVM,PGD_eps0.3_it25,15,15,1.0,1.0,PGD,0.3,25,DoS Hulk - Attempted,,99
SVM,PGD_eps0.3_it25,1747,1667,0.9634073185362928,0.963365769891242,PGD,0.3,25,DoS Slowloris,,99
SVM,PGD_eps0.3_it25,466,450,1.0,1.0,PGD,0.3,25,DoS Slowloris - Attempted,,99
SVM,PGD_eps0.3_it25,5932,5932,0.0755225893459204,0.0755225893459204,PGD,0.3,25,FTP-BruteForce - Attempted,,99
SVM,PGD_eps0.3_it25,40,40,0.15,0.15,PGD,0.3,25,Infiltration - Communication Victim Attacker,,99
SVM,PGD_eps0.3_it25,25,0,,0.2,PGD,0.3,25,Infiltration - Dropbox Download,,99
SVM,PGD_eps0.3_it25,4,0,,0.0,PGD,0.3,25,Infiltration - Dropbox Download - Attempted,,99
SVM,PGD_eps0.3_it25,5946,4787,0.4309588468769584,0.456945845946855,PGD,0.3,25,Infiltration - NMAP Portscan,,99
SVM,PGD_eps0.3_it25,5989,5989,0.0,0.0,PGD,0.3,25,SSH-BruteForce,,99
SVM,PGD_eps0.3_it25,36,0,,0.9444444444444444,PGD,0.3,25,Web Attack - Brute Force,,99
SVM,PGD_eps0.3_it25,28,0,,0.3928571428571428,PGD,0.3,25,Web Attack - Brute Force - Attempted,,99
SVM,PGD_eps0.3_it25,3,0,,0.6666666666666666,PGD,0.3,25,Web Attack - SQL,,99
SVM,PGD_eps0.3_it25,4,0,,0.25,PGD,0.3,25,Web Attack - SQL - Attempted,,99
SVM,PGD_eps0.3_it25,19,0,,1.0,PGD,0.3,25,Web Attack - XSS,,99
RF,PGD_eps0.3_it25,60000,0,,,PGD,0.3,25,Benign,,99
RF,PGD_eps0.3_it25,6031,6031,1.0,1.0,PGD,0.3,25,Botnet Ares,,99
RF,PGD_eps0.3_it25,69,69,1.0,1.0,PGD,0.3,25,Botnet Ares - Attempted,,99
RF,PGD_eps0.3_it25,6039,6039,1.0,1.0,PGD,0.3,25,DDoS-HOIC,,99
RF,PGD_eps0.3_it25,5969,5969,1.0,1.0,PGD,0.3,25,DDoS-LOIC-HTTP,,99
RF,PGD_eps0.3_it25,504,504,0.4444444444444444,0.4444444444444444,PGD,0.3,25,DDoS-LOIC-UDP,,99
RF,PGD_eps0.3_it25,38,38,1.0,1.0,PGD,0.3,25,DDoS-LOIC-UDP - Attempted,,99
RF,PGD_eps0.3_it25,4580,4580,0.9997816593886464,0.9997816593886464,PGD,0.3,25,DoS GoldenEye,,99
RF,PGD_eps0.3_it25,824,824,1.0,1.0,PGD,0.3,25,DoS GoldenEye - Attempted,,99
