accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence,seed
0.185,0.4305555555555556,0.2026143790849673,0.2755555555555555,0.8723404255319149,0.7973856209150327,MLP,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.27,0.5384615384615384,0.3202614379084967,0.4016393442622951,0.8936170212765957,0.6797385620915033,MLP,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.32,0.5841584158415841,0.3856209150326797,0.4645669291338583,0.8936170212765957,0.6143790849673203,MLP,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.09,0.2542372881355932,0.0980392156862745,0.1415094339622641,0.9361702127659576,0.9019607843137256,MLP,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.135,0.3387096774193548,0.1372549019607843,0.1953488372093023,0.8723404255319149,0.8627450980392157,MLP,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.065,0.1964285714285714,0.0718954248366013,0.1052631578947368,0.9574468085106383,0.9281045751633988,MLP,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.06,0.1698113207547169,0.0588235294117647,0.087378640776699,0.9361702127659576,0.9411764705882352,MLP,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.06,0.1818181818181818,0.065359477124183,0.0961538461538461,0.9574468085106383,0.934640522875817,MLP,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.065,0.1964285714285714,0.0718954248366013,0.1052631578947368,0.9574468085106383,0.9281045751633988,MLP,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.065,0.1964285714285714,0.0718954248366013,0.1052631578947368,0.9574468085106383,0.9281045751633988,MLP,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.065,0.1964285714285714,0.0718954248366013,0.1052631578947368,0.9574468085106383,0.9281045751633988,MLP,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.615,0.7638888888888888,0.7189542483660131,0.7407407407407407,0.723404255319149,0.2810457516339869,MLP,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.53,0.7153284671532847,0.6405228758169934,0.6758620689655173,0.8297872340425532,0.3594771241830065,MLP,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.865,0.9565217391304348,0.8627450980392157,0.9072164948453608,0.1276595744680851,0.1372549019607843,LR,0.25,Clean,0.0001531314849853,50,200,,,,,123
0.81,0.9136690647482014,0.8300653594771242,0.8698630136986302,0.2553191489361702,0.1699346405228758,LR,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.535,0.8488372093023255,0.477124183006536,0.6108786610878661,0.2765957446808511,0.5228758169934641,LR,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.255,0.5555555555555556,0.130718954248366,0.2116402116402116,0.3404255319148936,0.869281045751634,LR,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.185,0.3333333333333333,0.065359477124183,0.1092896174863388,0.425531914893617,0.934640522875817,LR,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.78,0.9224806201550388,0.7777777777777778,0.8439716312056738,0.2127659574468085,0.2222222222222222,LR,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.77,0.9212598425196852,0.7647058823529411,0.8357142857142857,0.2127659574468085,0.2352941176470588,LR,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.585,0.8017241379310345,0.6078431372549019,0.6914498141263941,0.4893617021276595,0.392156862745098,LR,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.55,0.8,0.5490196078431373,0.6511627906976745,0.4468085106382978,0.4509803921568627,LR,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.525,0.7543859649122807,0.5620915032679739,0.6441947565543071,0.5957446808510638,0.4379084967320261,LR,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.455,0.7291666666666666,0.457516339869281,0.5622489959839357,0.5531914893617021,0.5424836601307189,LR,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.465,0.7090909090909091,0.5098039215686274,0.5931558935361216,0.6808510638297872,0.4901960784313725,LR,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.405,0.6770833333333334,0.4248366013071895,0.5220883534136547,0.6595744680851063,0.5751633986928104,LR,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.865,0.9565217391304348,0.8627450980392157,0.9072164948453608,0.1276595744680851,0.1372549019607843,LR,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.865,0.9565217391304348,0.8627450980392157,0.9072164948453608,0.1276595744680851,0.1372549019607843,LR,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.87,0.9635036496350364,0.8627450980392157,0.9103448275862068,0.1063829787234042,0.1372549019607843,SVM,0.25,Clean,0.0001524305343627,50,200,,,,,123
0.78,0.9097744360902256,0.7908496732026143,0.8461538461538461,0.2553191489361702,0.2091503267973856,SVM,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.545,0.81,0.5294117647058824,0.6403162055335968,0.4042553191489361,0.4705882352941176,SVM,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.275,0.58,0.1895424836601307,0.2857142857142857,0.4468085106382978,0.8104575163398693,SVM,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.205,0.4166666666666667,0.0980392156862745,0.1587301587301587,0.4468085106382978,0.9019607843137256,SVM,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.815,0.9264705882352942,0.8235294117647058,0.8719723183391004,0.2127659574468085,0.1764705882352941,SVM,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.795,0.9117647058823528,0.8104575163398693,0.8581314878892734,0.2553191489361702,0.1895424836601307,SVM,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.605,0.8557692307692307,0.5816993464052288,0.6926070038910506,0.3191489361702128,0.4183006535947712,SVM,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.565,0.8367346938775511,0.5359477124183006,0.6533864541832669,0.3404255319148936,0.4640522875816993,SVM,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.485,0.75,0.4901960784313725,0.5928853754940712,0.5319148936170213,0.5098039215686274,SVM,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.47,0.7281553398058253,0.4901960784313725,0.5859375,0.5957446808510638,0.5098039215686274,SVM,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.38,0.6306306306306306,0.457516339869281,0.5303030303030303,0.8723404255319149,0.5424836601307189,SVM,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.415,0.6836734693877551,0.4379084967320261,0.5338645418326693,0.6595744680851063,0.5620915032679739,SVM,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.865,0.9565217391304348,0.8627450980392157,0.9072164948453608,0.1276595744680851,0.1372549019607843,SVM,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.87,0.9635036496350364,0.8627450980392157,0.9103448275862068,0.1063829787234042,0.1372549019607843,SVM,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.25,Clean,0.0053115081787109,50,200,,,,,123
0.225,0.0,0.0,0.0,0.0425531914893617,1.0,RF,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.15,0.0,0.0,0.0,0.3617021276595745,1.0,RF,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.13,0.0,0.0,0.0,0.4468085106382978,1.0,RF,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.13,0.08,0.0130718954248366,0.0224719101123595,0.4893617021276595,0.9869281045751634,RF,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.16,0.0,0.0,0.0,0.3191489361702128,1.0,RF,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.17,0.0,0.0,0.0,0.2765957446808511,1.0,RF,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.155,0.0,0.0,0.0,0.3404255319148936,1.0,RF,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.135,0.0,0.0,0.0,0.425531914893617,1.0,RF,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.14,0.0,0.0,0.0,0.4042553191489361,1.0,RF,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.13,0.0,0.0,0.0,0.4468085106382978,1.0,RF,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.84,0.8954248366013072,0.8954248366013072,0.8954248366013072,0.3404255319148936,0.1045751633986928,MLP,0.25,Clean,0.0023762929439544,50,200,,,,,123
0.06,0.1111111111111111,0.0326797385620915,0.0505050505050505,0.851063829787234,0.9673202614379084,MLP,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.075,0.18,0.0588235294117647,0.0886699507389162,0.8723404255319149,0.9411764705882352,MLP,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.255,0.5227272727272727,0.3006535947712418,0.3817427385892116,0.8936170212765957,0.6993464052287581,MLP,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.325,0.5882352941176471,0.392156862745098,0.4705882352941176,0.8936170212765957,0.6078431372549019,MLP,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.25,0.5176470588235295,0.2875816993464052,0.3697478991596639,0.8723404255319149,0.7124183006535948,MLP,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.205,0.4583333333333333,0.2156862745098039,0.2933333333333333,0.8297872340425532,0.7843137254901961,MLP,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.075,0.2241379310344827,0.0849673202614379,0.1232227488151658,0.9574468085106383,0.915032679738562,MLP,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.1,0.2711864406779661,0.1045751633986928,0.1509433962264151,0.9148936170212766,0.8954248366013072,MLP,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.065,0.1964285714285714,0.0718954248366013,0.1052631578947368,0.9574468085106383,0.9281045751633988,MLP,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.07,0.2,0.0718954248366013,0.1057692307692307,0.9361702127659576,0.9281045751633988,MLP,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.07,0.2105263157894736,0.0784313725490196,0.1142857142857142,0.9574468085106383,0.9215686274509804,MLP,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.07,0.2105263157894736,0.0784313725490196,0.1142857142857142,0.9574468085106383,0.9215686274509804,MLP,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.7,0.7784431137724551,0.8496732026143791,0.8125,0.7872340425531915,0.1503267973856209,MLP,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.695,0.7738095238095238,0.8496732026143791,0.8099688473520249,0.8085106382978723,0.1503267973856209,MLP,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.875,0.9637681159420288,0.869281045751634,0.9140893470790378,0.1063829787234042,0.130718954248366,LR,0.5,Clean,0.0001542603969573,50,200,,,,,123
0.765,0.9076923076923076,0.7712418300653595,0.833922261484099,0.2553191489361702,0.2287581699346405,LR,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.495,0.8421052631578947,0.4183006535947712,0.5589519650655022,0.2553191489361702,0.5816993464052288,LR,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.245,0.525,0.1372549019607843,0.2176165803108808,0.4042553191489361,0.8627450980392157,LR,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.185,0.34375,0.0718954248366013,0.1189189189189189,0.4468085106382978,0.9281045751633988,LR,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.73,0.902439024390244,0.7254901960784313,0.8043478260869565,0.2553191489361702,0.2745098039215686,LR,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.745,0.9112903225806452,0.738562091503268,0.8158844765342961,0.2340425531914893,0.261437908496732,LR,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.595,0.8214285714285714,0.6013071895424836,0.6943396226415094,0.425531914893617,0.3986928104575163,LR,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.54,0.801980198019802,0.5294117647058824,0.6377952755905512,0.425531914893617,0.4705882352941176,LR,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.51,0.7477477477477478,0.5424836601307189,0.6287878787878788,0.5957446808510638,0.457516339869281,LR,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.47,0.7326732673267327,0.4836601307189542,0.5826771653543307,0.574468085106383,0.5163398692810458,LR,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.455,0.7075471698113207,0.4901960784313725,0.5791505791505791,0.6595744680851063,0.5098039215686274,LR,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.41,0.6842105263157895,0.4248366013071895,0.5241935483870968,0.6382978723404256,0.5751633986928104,LR,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.875,0.9637681159420288,0.869281045751634,0.9140893470790378,0.1063829787234042,0.130718954248366,LR,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.86,0.9562043795620438,0.8562091503267973,0.903448275862069,0.1276595744680851,0.1437908496732026,LR,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.86,0.9496402877697842,0.8627450980392157,0.9041095890410958,0.1489361702127659,0.1372549019607843,SVM,0.5,Clean,0.000152336359024,50,200,,,,,123
0.745,0.9047619047619048,0.7450980392156863,0.8172043010752689,0.2553191489361702,0.2549019607843137,SVM,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.55,0.8118811881188119,0.5359477124183006,0.6456692913385826,0.4042553191489361,0.4640522875816993,SVM,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.255,0.5434782608695652,0.1633986928104575,0.2512562814070351,0.4468085106382978,0.8366013071895425,SVM,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.205,0.4166666666666667,0.0980392156862745,0.1587301587301587,0.4468085106382978,0.9019607843137256,SVM,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.78,0.9097744360902256,0.7908496732026143,0.8461538461538461,0.2553191489361702,0.2091503267973856,SVM,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.795,0.9242424242424242,0.7973856209150327,0.856140350877193,0.2127659574468085,0.2026143790849673,SVM,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.63,0.8691588785046729,0.6078431372549019,0.7153846153846154,0.2978723404255319,0.392156862745098,SVM,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.54,0.8210526315789474,0.5098039215686274,0.6290322580645161,0.3617021276595745,0.4901960784313725,SVM,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.485,0.7358490566037735,0.5098039215686274,0.6023166023166023,0.5957446808510638,0.4901960784313725,SVM,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.475,0.7448979591836735,0.477124183006536,0.5816733067729084,0.5319148936170213,0.5228758169934641,SVM,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.365,0.6226415094339622,0.4313725490196078,0.5096525096525096,0.851063829787234,0.5686274509803921,SVM,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.4,0.6736842105263158,0.4183006535947712,0.5161290322580645,0.6595744680851063,0.5816993464052288,SVM,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.865,0.9565217391304348,0.8627450980392157,0.9072164948453608,0.1276595744680851,0.1372549019607843,SVM,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.86,0.9562043795620438,0.8562091503267973,0.903448275862069,0.1276595744680851,0.1437908496732026,SVM,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.5,Clean,0.0053155410289764,50,200,,,,,123
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.215,0.0,0.0,0.0,0.0851063829787234,1.0,RF,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.19,0.0,0.0,0.0,0.1914893617021276,1.0,RF,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.125,0.0,0.0,0.0,0.4680851063829787,1.0,RF,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.19,0.0,0.0,0.0,0.1914893617021276,1.0,RF,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.19,0.0,0.0,0.0,0.1914893617021276,1.0,RF,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.175,0.0,0.0,0.0,0.2553191489361702,1.0,RF,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.17,0.0,0.0,0.0,0.2765957446808511,1.0,RF,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.17,0.0,0.0,0.0,0.2765957446808511,1.0,RF,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.15,0.0,0.0,0.0,0.3617021276595745,1.0,RF,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.795,0.8373493975903614,0.9084967320261438,0.8714733542319749,0.574468085106383,0.0915032679738562,MLP,0.5,Clean,0.002084789276123,50,200,,,,,123
0.245,0.5121951219512195,0.2745098039215686,0.3574468085106383,0.851063829787234,0.7254901960784313,MLP,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.06,0.1428571428571428,0.0457516339869281,0.0693069306930693,0.8936170212765957,0.954248366013072,MLP,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.145,0.359375,0.1503267973856209,0.2119815668202765,0.8723404255319149,0.8496732026143791,MLP,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.28,0.5483870967741935,0.3333333333333333,0.4146341463414634,0.8936170212765957,0.6666666666666666,MLP,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.475,0.6846153846153846,0.5816993464052288,0.6289752650176679,0.8723404255319149,0.4183006535947712,MLP,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.495,0.6911764705882353,0.6143790849673203,0.6505190311418685,0.8936170212765957,0.3856209150326797,MLP,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.305,0.5714285714285714,0.3660130718954248,0.446215139442231,0.8936170212765957,0.6339869281045751,MLP,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.235,0.5,0.2745098039215686,0.3544303797468354,0.8936170212765957,0.7254901960784313,MLP,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.15,0.3768115942028985,0.1699346405228758,0.2342342342342342,0.9148936170212766,0.8300653594771242,MLP,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.185,0.4324324324324324,0.2091503267973856,0.2819383259911894,0.8936170212765957,0.7908496732026143,MLP,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.095,0.2666666666666666,0.1045751633986928,0.1502347417840375,0.9361702127659576,0.8954248366013072,MLP,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.105,0.2903225806451613,0.1176470588235294,0.1674418604651162,0.9361702127659576,0.8823529411764706,MLP,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.735,0.7906976744186046,0.8888888888888888,0.8369230769230769,0.7659574468085106,0.1111111111111111,MLP,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.74,0.7885714285714286,0.9019607843137256,0.8414634146341463,0.7872340425531915,0.0980392156862745,MLP,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.885,0.9855072463768116,0.8662420382165605,0.9220338983050848,0.0465116279069767,0.1337579617834395,LR,0.1,Clean,0.0001531708240509,50,200,,,,,31
0.865,0.9850746268656716,0.8407643312101911,0.9072164948453608,0.0465116279069767,0.1592356687898089,LR,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.815,0.9838709677419356,0.7770700636942676,0.8683274021352313,0.0465116279069767,0.2229299363057325,LR,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.795,0.967741935483871,0.7643312101910829,0.8540925266903915,0.0930232558139534,0.2356687898089172,LR,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
