accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,family,epsilon,iters,confidence,seed
0.516731185915161,0.2558139534883721,0.0312705007653619,0.0557287607170693,0.0762666666666666,0.968729499234638,RF,PGD_eps0.15_it10,0.4831328250364904,PGD,0.15,10,,123
0.3421575115817339,0.0545170716086939,0.0270759199252529,0.0361820258746646,0.3936833333333333,0.9729240800747472,MLP,PGD_eps0.15_it10,0.6573166640979846,PGD,0.15,10,,123
0.1448192705547446,0.1177369499531136,0.1347832137248275,0.1256847315296276,0.8467666666666667,0.8652167862751724,LR,PGD_eps0.15_it25,0.8260790730986465,PGD,0.15,25,,123
0.3507701513104811,0.2185147023856701,0.1644235930262608,0.1876488871747169,0.493,0.8355764069737391,SVM,PGD_eps0.15_it25,0.5677089471727876,PGD,0.15,25,,123
0.4846015067586557,0.1102512203833789,0.0184084448243643,0.0315491806071343,0.12455,0.9815915551756356,RF,PGD_eps0.15_it25,0.5152625041929957,PGD,0.15,25,,123
0.3415500938324433,0.0546557089284289,0.0272349561656362,0.03635446934416,0.3949333333333333,0.9727650438343638,MLP,PGD_eps0.15_it25,0.6577699609258134,PGD,0.15,25,,123
0.0496722663934797,0.0460139557346745,0.0549271415223744,0.0500770276393294,0.9547333333333332,0.9450728584776256,LR,PGD_eps0.3_it10,0.9212804728792507,PGD,0.3,10,,123
0.1471673481228978,0.11701289837064,0.132914537900324,0.1244578470244411,0.8408833333333333,0.867085462099676,SVM,PGD_eps0.3_it10,0.7714568053452762,PGD,0.3,10,,123
0.5601298242114902,0.6893039049235993,0.0645687135956106,0.1180768881214214,0.0244,0.9354312864043894,RF,PGD_eps0.3_it10,0.4397341867401612,PGD,0.3,10,,123
0.0587563348231689,0.0213055222625713,0.0236765202870604,0.0224285337652065,0.9118333333333334,0.9763234797129396,MLP,PGD_eps0.3_it10,0.9409354233339076,PGD,0.3,10,,123
0.0477140240972593,0.0458641002240106,0.0549470210524223,0.0499963823167643,0.95835,0.9450529789475776,LR,PGD_eps0.3_it25,0.923220583302358,PGD,0.3,25,,123
0.1541299873983481,0.1272043141266841,0.1458362324314653,0.1358845648026376,0.8389166666666666,0.8541637675685346,SVM,PGD_eps0.3_it25,0.7644941660698259,PGD,0.3,25,,123
0.5392509723216957,0.4574659891821013,0.0554837683637158,0.0989646124388341,0.0551666666666666,0.944516231636284,RF,PGD_eps0.3_it25,0.4606130386299557,PGD,0.3,25,,123
0.0428728139760477,0.0208243025332477,0.0238753155875395,0.0222456842261243,0.9412,0.9761246844124604,MLP,PGD_eps0.3_it25,0.9568189441810286,PGD,0.3,25,,123
0.0271887437331713,0.0242701430502929,0.0289048366896606,0.0263855115595397,0.97425,0.9710951633103392,LR,PGD_eps0.5_it10,0.9437639955395593,PGD,0.5,10,,123
0.0906684315023163,0.0462968004210449,0.0507126811522175,0.0484042351333915,0.8758333333333334,0.9492873188477824,SVM,PGD_eps0.5_it10,0.8279647879024142,PGD,0.5,10,,123
0.5509732282893485,0.5608681975463983,0.0708904041508458,0.1258714106704788,0.0465333333333333,0.929109595849154,RF,PGD_eps0.5_it10,0.4488907826623029,PGD,0.5,10,,123
0.0121483549858118,0.0192748967416245,0.0233783273363417,0.0211292278668643,0.9972666666666666,0.9766216726636582,MLP,PGD_eps0.5_it10,0.9875434031712648,PGD,0.5,10,,123
0.0272250074793976,0.0243987917424609,0.0290638729300439,0.0265277979387429,0.9743166666666668,0.970936127069956,LR,PGD_eps0.5_it25,0.9437549296030028,PGD,0.5,25,,123
0.0917744757622186,0.0483873888556889,0.0531181042880146,0.0506425078655092,0.8758166666666667,0.9468818957119852,SVM,PGD_eps0.5_it25,0.826858743642512,PGD,0.5,25,,123
0.582005929122508,0.6590616235882665,0.1728525137665745,0.2738755197177775,0.0749666666666666,0.8271474862334255,RF,PGD_eps0.5_it25,0.4178580818291433,PGD,0.5,25,,123
0.0120123659374631,0.0192701591099021,0.0233783273363417,0.0211263810293721,0.9975166666666668,0.9766216726636582,MLP,PGD_eps0.5_it25,0.9876793922196132,PGD,0.5,25,,123
