model,eval_attack,family,accuracy_mean,accuracy_std,confidence_mean,confidence_std,epsilon_mean,epsilon_std,f1_mean,f1_std,fnr_mean,fnr_std,fpr_mean,fpr_std,iters_mean,iters_std,n_mean,n_std,n0_mean,n0_std,precision_mean,precision_std,recall_mean,recall_std,sigma_mean,sigma_std,smooth_s_per_sample_mean,smooth_s_per_sample_std
SVM,CW_c0.5_it10,CW,0.5613333333333334,0.25387332799383766,0.5,0.0,,,0.5922243994601478,0.2205075157051703,0.3075491763702084,0.2539931395731661,0.5540827287023363,0.2876507733925335,10.0,0.0,200.0,0.0,50.0,0.0,0.5199619985149598,0.20044997308057477,0.6924508236297915,0.25399313957316605,0.2833333333333333,0.1707825127659933,,
SVM,Clean,,0.912,0.04821084643817935,,,,,0.8992196029005765,0.05525237040892352,0.12533857669063111,0.06635581077935493,0.057636392766201784,0.04136600760119013,,,200.0,0.0,50.0,0.0,0.9266865947418839,0.05291639555308484,0.8746614233093689,0.0663558107793549,0.2833333333333333,0.1707825127659933,0.00016389393806452666,1.4947841002825036e-05
SVM,FGSM_eps0.15,FGSM,0.37766666666666665,0.18597106789831072,,,0.15,0.0,0.28080404006487597,0.17367604664895944,0.7231719191532657,0.20128145885117088,0.5338086678462495,0.22366155579842437,1.0,0.0,200.0,0.0,50.0,0.0,0.2990305228569089,0.16034031228882828,0.2768280808467342,0.20128145885117082,0.2833333333333333,0.1707825127659933,,
SVM,FGSM_eps0.3,FGSM,0.11666666666666667,0.11713342006121948,,,0.3,0.0,0.0941612244353575,0.10941218163153958,0.8926602985865212,0.12665512647362528,0.8737804042211696,0.11566925038131302,1.0,0.0,200.0,0.0,50.0,0.0,0.08393566733702643,0.09635405251248114,0.10733970141347877,0.12665512647362526,0.2833333333333333,0.1707825127659933,,
SVM,FGSM_eps0.5,FGSM,0.04033333333333333,0.035580224577036905,,,0.5,0.0,0.040067994038622885,0.027346314163332153,0.953884797468969,0.031120224812228786,0.9638551369418048,0.046896829695053426,1.0,0.0,200.0,0.0,50.0,0.0,0.03557334279712096,0.02466692387446806,0.046115202531031026,0.031120224812228803,0.2833333333333333,0.1707825127659933,,
SVM,FGSM_eps0.75,FGSM,0.03266666666666666,0.03802568054555212,,,0.75,0.0,0.030907352335436487,0.027229746046148823,0.9652669112901072,0.02951075149234397,0.9689688556148455,0.048843722769450794,1.0,0.0,200.0,0.0,50.0,0.0,0.027906955770864002,0.025240941444904977,0.03473308870989282,0.029510751492343966,0.2833333333333333,0.1707825127659933,,
SVM,PGD_eps0.15_it10,PGD,0.372,0.20522461562186647,,,0.15,0.0,0.2956865114914438,0.21319030225935848,0.6970583416899139,0.2391256616190128,0.565088598517144,0.21500344830360885,10.0,0.0,200.0,0.0,50.0,0.0,0.29965672984818126,0.1975558830600576,0.30294165831008607,0.23912566161901277,0.2833333333333333,0.1707825127659933,,
SVM,PGD_eps0.15_it25,PGD,0.38666666666666666,0.20235812196155983,,,0.15,0.0,0.29860351006409264,0.2135363580701571,0.6957344574720099,0.24307320717973752,0.5412877876481861,0.21868660809862953,25.0,0.0,200.0,0.0,50.0,0.0,0.3052248501818283,0.19438601954495813,0.30426554252799015,0.24307320717973752,0.2833333333333333,0.1707825127659933,,
SVM,PGD_eps0.3_it10,PGD,0.1436666666666667,0.09136791142460923,,,0.3,0.0,0.12957146125503646,0.15880532771594763,0.8297938697067075,0.221956998885179,0.8728916153102825,0.09272652568901567,10.0,0.0,200.0,0.0,50.0,0.0,0.10558395696493177,0.12407864427979377,0.17020613029329246,0.22195699888517906,0.2833333333333333,0.1707825127659933,,
SVM,PGD_eps0.3_it25,PGD,0.14400000000000002,0.09016255161809539,,,0.3,0.0,0.13059447267469912,0.15867187196916596,0.8276157559211885,0.22485692198469628,0.8734533932110402,0.0980417724709333,25.0,0.0,200.0,0.0,50.0,0.0,0.10620806957009214,0.12290547028045962,0.17238424407881148,0.2248569219846963,0.2833333333333333,0.1707825127659933,,
SVM,PGD_eps0.5_it10,PGD,0.07400000000000001,0.06946736129805339,,,0.5,0.0,0.07975011275773838,0.11923230041532884,0.8965778570975124,0.16036407723860932,0.9500079707522499,0.061801354543467656,10.0,0.0,200.0,0.0,50.0,0.0,0.06516669831797856,0.09476936537908441,0.10342214290248754,0.16036407723860938,0.2833333333333333,0.1707825127659933,,
SVM,PGD_eps0.5_it25,PGD,0.071,0.058742780711456666,,,0.5,0.0,0.07228188283153107,0.10375622546366739,0.9079414934611488,0.13714364991839728,0.9463952512490875,0.06365096484005622,25.0,0.0,200.0,0.0,50.0,0.0,0.05972818539882276,0.08333912892198718,0.09205850653885118,0.1371436499183973,0.2833333333333333,0.1707825127659933,,
SVM,PGD_eps0.75_it10,PGD,0.051333333333333335,0.055015149428740695,,,0.75,0.0,0.054834661770096674,0.09108238529982794,0.9306578578098963,0.1175111041091096,0.9637645965970272,0.06567895825223465,10.0,0.0,200.0,0.0,50.0,0.0,0.045455510316617175,0.07430038640820069,0.06934214219010365,0.11751110410910962,0.2833333333333333,0.1707825127659933,,
SVM,PGD_eps0.75_it25,PGD,0.059000000000000004,0.059886797972746646,,,0.75,0.0,0.06906490259109495,0.10403125906203915,0.9111087077729414,0.1369907283644523,0.9649041977366283,0.06311406128146614,25.0,0.0,200.0,0.0,50.0,0.0,0.056603619366243856,0.08377786167266378,0.08889129222705856,0.13699072836445234,0.2833333333333333,0.1707825127659933,,
