accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence,seed
0.44,0.032258064516129,0.0120481927710843,0.0175438596491228,0.2564102564102564,0.9879518072289156,MLP,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.09,0.0099009900990099,0.0120481927710843,0.0108695652173913,0.8547008547008547,0.9879518072289156,MLP,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.05,0.0091743119266055,0.0120481927710843,0.0104166666666666,0.9230769230769232,0.9879518072289156,MLP,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.04,0.009009009009009,0.0120481927710843,0.0103092783505154,0.9401709401709402,0.9879518072289156,MLP,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.445,0.0333333333333333,0.0120481927710843,0.0176991150442477,0.2478632478632478,0.9879518072289156,MLP,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.435,0.03125,0.0120481927710843,0.017391304347826,0.2649572649572649,0.9879518072289156,MLP,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.235,0.0138888888888888,0.0120481927710843,0.0129032258064516,0.6068376068376068,0.9879518072289156,MLP,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.24,0.0140845070422535,0.0120481927710843,0.0129870129870129,0.5982905982905983,0.9879518072289156,MLP,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.18,0.0120481927710843,0.0120481927710843,0.0120481927710843,0.7008547008547008,0.9879518072289156,MLP,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.15,0.0112359550561797,0.0120481927710843,0.0116279069767441,0.7521367521367521,0.9879518072289156,MLP,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.165,0.0116279069767441,0.0120481927710843,0.0118343195266272,0.7264957264957265,0.9879518072289156,MLP,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.175,0.0119047619047619,0.0120481927710843,0.0119760479041916,0.7094017094017094,0.9879518072289156,MLP,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.565,0.3888888888888889,0.0843373493975903,0.1386138613861386,0.094017094017094,0.9156626506024096,MLP,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.57,0.4117647058823529,0.0843373493975903,0.14,0.0854700854700854,0.9156626506024096,MLP,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.975,0.9888888888888888,0.956989247311828,0.9726775956284152,0.0093457943925233,0.043010752688172,LR,0.1,Clean,0.0001904904842376,50,200,,,,,31
0.095,0.0217391304347826,0.021505376344086,0.0216216216216216,0.8411214953271028,0.978494623655914,LR,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.04,0.0194174757281553,0.021505376344086,0.0204081632653061,0.9439252336448598,0.978494623655914,LR,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.02,0.0095238095238095,0.010752688172043,0.0101010101010101,0.97196261682243,0.989247311827957,LR,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
0.02,0.0095238095238095,0.010752688172043,0.0101010101010101,0.97196261682243,0.989247311827957,LR,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,31
0.12,0.0337078651685393,0.032258064516129,0.0329670329670329,0.8037383177570093,0.967741935483871,LR,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,31
0.13,0.0235294117647058,0.021505376344086,0.0224719101123595,0.7757009345794392,0.978494623655914,LR,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,31
0.02,0.0186915887850467,0.021505376344086,0.02,0.9813084112149532,0.978494623655914,LR,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,31
0.02,0.0186915887850467,0.021505376344086,0.02,0.9813084112149532,0.978494623655914,LR,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,31
0.015,0.0094339622641509,0.010752688172043,0.0100502512562814,0.9813084112149532,0.989247311827957,LR,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,31
0.015,0.0094339622641509,0.010752688172043,0.0100502512562814,0.9813084112149532,0.989247311827957,LR,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,31
0.01,0.0093457943925233,0.010752688172043,0.01,0.9906542056074766,0.989247311827957,LR,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,31
0.01,0.0093457943925233,0.010752688172043,0.01,0.9906542056074766,0.989247311827957,LR,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,31
0.255,0.3,0.4516129032258064,0.3605150214592275,0.9158878504672896,0.5483870967741935,LR,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,31
0.215,0.2777777777777778,0.4301075268817204,0.3375527426160337,0.97196261682243,0.5698924731182796,LR,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,31
0.975,0.9782608695652174,0.967741935483871,0.972972972972973,0.0186915887850467,0.032258064516129,SVM,0.1,Clean,0.0001917767524719,50,200,,,,,31
0.05,0.055045871559633,0.064516129032258,0.0594059405940594,0.9626168224299064,0.935483870967742,SVM,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.025,0.0446428571428571,0.053763440860215,0.048780487804878,1.0,0.946236559139785,SVM,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.025,0.0446428571428571,0.053763440860215,0.048780487804878,1.0,0.946236559139785,SVM,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
0.025,0.0446428571428571,0.053763440860215,0.048780487804878,1.0,0.946236559139785,SVM,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,31
0.025,0.0188679245283018,0.021505376344086,0.0201005025125628,0.97196261682243,0.978494623655914,SVM,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,31
0.02,0.0186915887850467,0.021505376344086,0.02,0.9813084112149532,0.978494623655914,SVM,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,31
0.015,0.0094339622641509,0.010752688172043,0.0100502512562814,0.9813084112149532,0.989247311827957,SVM,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,31
0.01,0.0093457943925233,0.010752688172043,0.01,0.9906542056074766,0.989247311827957,SVM,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,31
0.01,0.0093457943925233,0.010752688172043,0.01,0.9906542056074766,0.989247311827957,SVM,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,31
0.005,0.0092592592592592,0.010752688172043,0.0099502487562189,1.0,0.989247311827957,SVM,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,31
0.005,0.0092592592592592,0.010752688172043,0.0099502487562189,1.0,0.989247311827957,SVM,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,31
0.005,0.0092592592592592,0.010752688172043,0.0099502487562189,1.0,0.989247311827957,SVM,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,31
0.08,0.1300813008130081,0.1720430107526881,0.1481481481481481,1.0,0.8279569892473119,SVM,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,31
0.065,0.1083333333333333,0.1397849462365591,0.1220657276995305,1.0,0.8602150537634409,SVM,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.1,Clean,0.0052489924430847,50,200,,,,,31
0.54,1.0,0.010752688172043,0.0212765957446808,0.0,0.989247311827957,RF,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.53,0.0,0.0,0.0,0.0093457943925233,1.0,RF,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
0.53,0.0,0.0,0.0,0.0093457943925233,1.0,RF,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,31
0.545,1.0,0.021505376344086,0.0421052631578947,0.0,0.978494623655914,RF,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,31
0.54,1.0,0.010752688172043,0.0212765957446808,0.0,0.989247311827957,RF,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,31
0.525,0.0,0.0,0.0,0.0186915887850467,1.0,RF,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,31
0.525,0.0,0.0,0.0,0.0186915887850467,1.0,RF,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,31
0.51,0.0,0.0,0.0,0.0467289719626168,1.0,RF,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,31
0.52,0.0,0.0,0.0,0.02803738317757,1.0,RF,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,31
0.505,0.0,0.0,0.0,0.0560747663551401,1.0,RF,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,31
0.505,0.125,0.010752688172043,0.0198019801980198,0.0654205607476635,0.989247311827957,RF,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,31
0.54,1.0,0.010752688172043,0.0212765957446808,0.0,0.989247311827957,RF,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,31
1.0,1.0,1.0,1.0,0.0,0.0,MLP,0.1,Clean,0.0021789610385894,50,200,,,,,31
0.285,0.0192307692307692,0.010752688172043,0.0137931034482758,0.4766355140186916,0.989247311827957,MLP,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.13,0.0120481927710843,0.010752688172043,0.0113636363636363,0.7663551401869159,0.989247311827957,MLP,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.08,0.010752688172043,0.010752688172043,0.010752688172043,0.8598130841121495,0.989247311827957,MLP,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
0.075,0.0106382978723404,0.010752688172043,0.0106951871657754,0.8691588785046729,0.989247311827957,MLP,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,31
0.225,0.015625,0.010752688172043,0.0127388535031847,0.5887850467289719,0.989247311827957,MLP,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,31
0.215,0.0151515151515151,0.010752688172043,0.0125786163522012,0.6074766355140186,0.989247311827957,MLP,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,31
0.075,0.0106382978723404,0.010752688172043,0.0106951871657754,0.8691588785046729,0.989247311827957,MLP,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,31
0.065,0.0104166666666666,0.010752688172043,0.0105820105820105,0.8878504672897196,0.989247311827957,MLP,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,31
0.065,0.0104166666666666,0.010752688172043,0.0105820105820105,0.8878504672897196,0.989247311827957,MLP,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,31
0.065,0.0104166666666666,0.010752688172043,0.0105820105820105,0.8878504672897196,0.989247311827957,MLP,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,31
0.065,0.0104166666666666,0.010752688172043,0.0105820105820105,0.8878504672897196,0.989247311827957,MLP,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,31
0.065,0.0104166666666666,0.010752688172043,0.0105820105820105,0.8878504672897196,0.989247311827957,MLP,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,31
0.3,0.2577319587628865,0.2688172043010752,0.2631578947368421,0.6728971962616822,0.7311827956989247,MLP,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,31
0.14,0.1089108910891089,0.1182795698924731,0.1134020618556701,0.8411214953271028,0.8817204301075269,MLP,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,31
0.965,0.9777777777777776,0.946236559139785,0.9617486338797814,0.0186915887850467,0.053763440860215,LR,0.25,Clean,0.0001905250549316,50,200,,,,,31
0.105,0.0425531914893617,0.043010752688172,0.0427807486631016,0.8411214953271028,0.956989247311828,LR,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.045,0.0196078431372549,0.021505376344086,0.0205128205128205,0.9345794392523364,0.978494623655914,LR,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.02,0.0095238095238095,0.010752688172043,0.0101010101010101,0.97196261682243,0.989247311827957,LR,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
0.015,0.0094339622641509,0.010752688172043,0.0100502512562814,0.9813084112149532,0.989247311827957,LR,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,31
0.12,0.0631578947368421,0.064516129032258,0.0638297872340425,0.8317757009345794,0.935483870967742,LR,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,31
0.135,0.0238095238095238,0.021505376344086,0.0225988700564971,0.7663551401869159,0.978494623655914,LR,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,31
0.02,0.0186915887850467,0.021505376344086,0.02,0.9813084112149532,0.978494623655914,LR,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,31
0.02,0.0186915887850467,0.021505376344086,0.02,0.9813084112149532,0.978494623655914,LR,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,31
0.015,0.0094339622641509,0.010752688172043,0.0100502512562814,0.9813084112149532,0.989247311827957,LR,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,31
0.015,0.0094339622641509,0.010752688172043,0.0100502512562814,0.9813084112149532,0.989247311827957,LR,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,31
0.01,0.0093457943925233,0.010752688172043,0.01,0.9906542056074766,0.989247311827957,LR,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,31
0.015,0.0094339622641509,0.010752688172043,0.0100502512562814,0.9813084112149532,0.989247311827957,LR,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,31
0.245,0.2986111111111111,0.4623655913978494,0.3628691983122363,0.9439252336448598,0.5376344086021505,LR,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,31
0.245,0.3013698630136986,0.4731182795698925,0.3682008368200837,0.9532710280373832,0.5268817204301075,LR,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,31
0.935,0.925531914893617,0.935483870967742,0.93048128342246,0.0654205607476635,0.064516129032258,SVM,0.25,Clean,0.0001903057098388,50,200,,,,,31
0.065,0.0566037735849056,0.064516129032258,0.0603015075376884,0.9345794392523364,0.935483870967742,SVM,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.03,0.0530973451327433,0.064516129032258,0.058252427184466,1.0,0.935483870967742,SVM,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.025,0.0446428571428571,0.053763440860215,0.048780487804878,1.0,0.946236559139785,SVM,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
0.025,0.0446428571428571,0.053763440860215,0.048780487804878,1.0,0.946236559139785,SVM,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,31
0.035,0.0192307692307692,0.021505376344086,0.0203045685279187,0.9532710280373832,0.978494623655914,SVM,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,31
0.03,0.019047619047619,0.021505376344086,0.0202020202020202,0.9626168224299064,0.978494623655914,SVM,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,31
0.015,0.0094339622641509,0.010752688172043,0.0100502512562814,0.9813084112149532,0.989247311827957,SVM,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,31
0.01,0.0093457943925233,0.010752688172043,0.01,0.9906542056074766,0.989247311827957,SVM,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,31
0.01,0.0093457943925233,0.010752688172043,0.01,0.9906542056074766,0.989247311827957,SVM,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,31
0.005,0.0092592592592592,0.010752688172043,0.0099502487562189,1.0,0.989247311827957,SVM,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,31
0.005,0.0092592592592592,0.010752688172043,0.0099502487562189,1.0,0.989247311827957,SVM,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,31
0.005,0.0092592592592592,0.010752688172043,0.0099502487562189,1.0,0.989247311827957,SVM,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,31
0.1,0.1463414634146341,0.1935483870967742,0.1666666666666666,0.9813084112149532,0.8064516129032258,SVM,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,31
0.095,0.1451612903225806,0.1935483870967742,0.1658986175115207,0.9906542056074766,0.8064516129032258,SVM,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,Clean,0.0053002297878265,50,200,,,,,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
0.53,0.0,0.0,0.0,0.0093457943925233,1.0,RF,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,31
0.535,0.5,0.010752688172043,0.0210526315789473,0.0093457943925233,0.989247311827957,RF,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,31
0.53,0.3333333333333333,0.010752688172043,0.0208333333333333,0.0186915887850467,0.989247311827957,RF,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,31
0.53,0.0,0.0,0.0,0.0093457943925233,1.0,RF,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,31
0.52,0.0,0.0,0.0,0.02803738317757,1.0,RF,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,31
0.53,0.3333333333333333,0.010752688172043,0.0208333333333333,0.0186915887850467,0.989247311827957,RF,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,31
0.98,0.978494623655914,0.978494623655914,0.978494623655914,0.0186915887850467,0.021505376344086,MLP,0.25,Clean,0.0026123619079589,50,200,,,,,31
0.305,0.0208333333333333,0.010752688172043,0.0141843971631205,0.4392523364485981,0.989247311827957,MLP,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.14,0.0123456790123456,0.010752688172043,0.0114942528735632,0.7476635514018691,0.989247311827957,MLP,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.075,0.0106382978723404,0.010752688172043,0.0106951871657754,0.8691588785046729,0.989247311827957,MLP,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
0.075,0.0106382978723404,0.010752688172043,0.0106951871657754,0.8691588785046729,0.989247311827957,MLP,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,31
0.26,0.0175438596491228,0.010752688172043,0.0133333333333333,0.5233644859813084,0.989247311827957,MLP,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,31
0.255,0.0172413793103448,0.010752688172043,0.0132450331125827,0.5327102803738317,0.989247311827957,MLP,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,31
0.075,0.0106382978723404,0.010752688172043,0.0106951871657754,0.8691588785046729,0.989247311827957,MLP,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,31
0.075,0.0106382978723404,0.010752688172043,0.0106951871657754,0.8691588785046729,0.989247311827957,MLP,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,31
0.065,0.0104166666666666,0.010752688172043,0.0105820105820105,0.8878504672897196,0.989247311827957,MLP,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,31
0.065,0.0104166666666666,0.010752688172043,0.0105820105820105,0.8878504672897196,0.989247311827957,MLP,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,31
0.065,0.0104166666666666,0.010752688172043,0.0105820105820105,0.8878504672897196,0.989247311827957,MLP,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,31
0.065,0.0104166666666666,0.010752688172043,0.0105820105820105,0.8878504672897196,0.989247311827957,MLP,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,31
0.34,0.24,0.1935483870967742,0.2142857142857142,0.5327102803738317,0.8064516129032258,MLP,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,31
0.31,0.2077922077922078,0.1720430107526881,0.188235294117647,0.5700934579439252,0.8279569892473119,MLP,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,31
0.92,0.942528735632184,0.8817204301075269,0.9111111111111112,0.0467289719626168,0.1182795698924731,LR,0.5,Clean,0.0001889514923095,50,200,,,,,31
0.12,0.0631578947368421,0.064516129032258,0.0638297872340425,0.8317757009345794,0.935483870967742,LR,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.045,0.0196078431372549,0.021505376344086,0.0205128205128205,0.9345794392523364,0.978494623655914,LR,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.02,0.0095238095238095,0.010752688172043,0.0101010101010101,0.97196261682243,0.989247311827957,LR,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
0.02,0.0095238095238095,0.010752688172043,0.0101010101010101,0.97196261682243,0.989247311827957,LR,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,31
0.145,0.0666666666666666,0.064516129032258,0.0655737704918032,0.7850467289719626,0.935483870967742,LR,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,31
0.185,0.0833333333333333,0.075268817204301,0.0790960451977401,0.719626168224299,0.9247311827956988,LR,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,31
0.02,0.0186915887850467,0.021505376344086,0.02,0.9813084112149532,0.978494623655914,LR,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,31
0.02,0.0186915887850467,0.021505376344086,0.02,0.9813084112149532,0.978494623655914,LR,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,31
0.015,0.0094339622641509,0.010752688172043,0.0100502512562814,0.9813084112149532,0.989247311827957,LR,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,31
0.015,0.0094339622641509,0.010752688172043,0.0100502512562814,0.9813084112149532,0.989247311827957,LR,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,31
0.01,0.0093457943925233,0.010752688172043,0.01,0.9906542056074766,0.989247311827957,LR,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,31
0.015,0.0094339622641509,0.010752688172043,0.0100502512562814,0.9813084112149532,0.989247311827957,LR,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,31
0.265,0.3098591549295774,0.4731182795698925,0.3744680851063829,0.9158878504672896,0.5268817204301075,LR,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,31
0.275,0.3169014084507042,0.4838709677419355,0.3829787234042553,0.9065420560747663,0.5161290322580645,LR,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,31
0.795,0.8333333333333334,0.6989247311827957,0.7602339181286549,0.1214953271028037,0.3010752688172043,SVM,0.5,Clean,0.0001877307891845,50,200,,,,,31
0.07,0.073394495412844,0.086021505376344,0.0792079207920792,0.9439252336448598,0.913978494623656,SVM,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.02,0.036036036036036,0.043010752688172,0.0392156862745098,1.0,0.956989247311828,SVM,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.025,0.0446428571428571,0.053763440860215,0.048780487804878,1.0,0.946236559139785,SVM,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
0.025,0.0446428571428571,0.053763440860215,0.048780487804878,1.0,0.946236559139785,SVM,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,31
0.04,0.0194174757281553,0.021505376344086,0.0204081632653061,0.9439252336448598,0.978494623655914,SVM,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,31
0.045,0.0196078431372549,0.021505376344086,0.0205128205128205,0.9345794392523364,0.978494623655914,SVM,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,31
0.02,0.0095238095238095,0.010752688172043,0.0101010101010101,0.97196261682243,0.989247311827957,SVM,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,31
0.01,0.0093457943925233,0.010752688172043,0.01,0.9906542056074766,0.989247311827957,SVM,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,31
0.005,0.0092592592592592,0.010752688172043,0.0099502487562189,1.0,0.989247311827957,SVM,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,31
0.01,0.0093457943925233,0.010752688172043,0.01,0.9906542056074766,0.989247311827957,SVM,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,31
0.005,0.0092592592592592,0.010752688172043,0.0099502487562189,1.0,0.989247311827957,SVM,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,31
0.005,0.0092592592592592,0.010752688172043,0.0099502487562189,1.0,0.989247311827957,SVM,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,31
0.11,0.16,0.2150537634408602,0.1834862385321101,0.9813084112149532,0.7849462365591398,SVM,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,31
0.15,0.2105263157894736,0.3010752688172043,0.247787610619469,0.9813084112149532,0.6989247311827957,SVM,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,Clean,0.0052846670150756,50,200,,,,,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,31
0.535,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,31
