accuracy,precision,recall,f1,fpr,fnr,model,defense_attack,ratio,eval_attack,adv_train_s,family,epsilon,iters,confidence,retrain_s,seed
0.3832720588235294,0.1334552102376599,0.7139364303178484,0.2248748556026184,0.6640980735551664,0.2860635696821516,LR,FGSM,0.3,PGD_eps0.3_it10,,PGD,0.3,10,,0.0324223041534423,99
0.3753063725490196,0.1318879855465221,0.7139364303178484,0.2226458253907739,0.6732049036777583,0.2860635696821516,LR,FGSM,0.3,PGD_eps0.3_it25,,PGD,0.3,25,,0.0324223041534423,99
0.2726715686274509,0.1178529754959159,0.7408312958435208,0.2033557046979865,0.7943957968476357,0.2591687041564792,LR,FGSM,0.3,PGD_eps0.5_it10,,PGD,0.5,10,,0.0324223041534423,99
0.2763480392156863,0.1190011705033164,0.7457212713936431,0.2052489905787348,0.7908931698774081,0.254278728606357,LR,FGSM,0.3,PGD_eps0.5_it25,,PGD,0.5,25,,0.0324223041534423,99
0.2254901960784313,0.1131799926980649,0.7579462102689487,0.1969504447268106,0.8507880910683012,0.2420537897310513,LR,FGSM,0.3,PGD_eps0.75_it10,,PGD,0.75,10,,0.0324223041534423,99
0.2356004901960784,0.1134173461823573,0.7481662591687042,0.1969745735436112,0.8378283712784589,0.2518337408312958,LR,FGSM,0.3,PGD_eps0.75_it25,,PGD,0.75,25,,0.0324223041534423,99
0.7693014705882353,0.2730870712401055,0.5061124694376528,0.3547557840616966,0.1929947460595446,0.4938875305623472,LR,FGSM,0.3,CW_c0.0_it10,,CW,,10,0.0,0.0324223041534423,99
0.7539828431372549,0.2591687041564792,0.5183374083129584,0.3455582722086389,0.2122591943957968,0.4816625916870415,LR,FGSM,0.3,CW_c0.5_it10,,CW,,10,0.5,0.0324223041534423,99
0.8140318627450981,0.3377049180327869,0.5036674816625917,0.4043179587831207,0.1415061295971979,0.4963325183374083,SVM,FGSM,0.3,Clean,,Clean,0.0,0,,0.0469172000885009,99
0.7861519607843137,0.2956152758132956,0.511002444987775,0.3745519713261648,0.174430823117338,0.4889975550122249,SVM,FGSM,0.3,FGSM_eps0.15,,FGSM,0.15,1,,0.0469172000885009,99
0.6890318627450981,0.2162921348314606,0.5647921760391198,0.3127962085308057,0.293169877408056,0.4352078239608802,SVM,FGSM,0.3,FGSM_eps0.3,,FGSM,0.3,1,,0.0469172000885009,99
0.4169730392156863,0.1394787644787644,0.706601466992665,0.2329705763804917,0.6245183887915937,0.293398533007335,SVM,FGSM,0.3,FGSM_eps0.5,,FGSM,0.5,1,,0.0469172000885009,99
0.2723651960784313,0.1108471892319873,0.684596577017115,0.1908006814310051,0.7866900175131348,0.3154034229828851,SVM,FGSM,0.3,FGSM_eps0.75,,FGSM,0.75,1,,0.0469172000885009,99
0.7775735294117647,0.2866756393001345,0.5207823960880196,0.3697916666666667,0.1856392294220665,0.4792176039119804,SVM,FGSM,0.3,PGD_eps0.15_it10,,PGD,0.15,10,,0.0469172000885009,99
0.7794117647058824,0.2884353741496598,0.5183374083129584,0.3706293706293706,0.1831873905429071,0.4816625916870415,SVM,FGSM,0.3,PGD_eps0.15_it25,,PGD,0.15,25,,0.0469172000885009,99
0.6384803921568627,0.1981205951448708,0.6185819070904646,0.3001186239620403,0.3586690017513135,0.3814180929095354,SVM,FGSM,0.3,PGD_eps0.3_it10,,PGD,0.3,10,,0.0469172000885009,99
0.6381740196078431,0.1974921630094044,0.6161369193154034,0.2991097922848664,0.3586690017513135,0.3838630806845965,SVM,FGSM,0.3,PGD_eps0.3_it25,,PGD,0.3,25,,0.0469172000885009,99
0.3152573529411764,0.1239703459637561,0.7359413202933985,0.212195981670779,0.7450087565674256,0.2640586797066014,SVM,FGSM,0.3,PGD_eps0.5_it10,,PGD,0.5,10,,0.0469172000885009,99
0.3134191176470588,0.1242821985233798,0.7408312958435208,0.2128556375131717,0.7478108581436077,0.2591687041564792,SVM,FGSM,0.3,PGD_eps0.5_it25,,PGD,0.5,25,,0.0469172000885009,99
0.2282475490196078,0.1135531135531135,0.7579462102689487,0.1975151322077094,0.8476357267950964,0.2420537897310513,SVM,FGSM,0.3,PGD_eps0.75_it10,,PGD,0.75,10,,0.0469172000885009,99
0.234375,0.1141063515509601,0.7555012224938875,0.1982675649663137,0.8402802101576182,0.2444987775061124,SVM,FGSM,0.3,PGD_eps0.75_it25,,PGD,0.75,25,,0.0469172000885009,99
0.7833946078431373,0.2901408450704225,0.5036674816625917,0.3681858802502234,0.1765323992994746,0.4963325183374083,SVM,FGSM,0.3,CW_c0.0_it10,,CW,,10,0.0,0.0469172000885009,99
0.7754289215686274,0.2810810810810811,0.508557457212714,0.3620539599651871,0.1863397548161121,0.491442542787286,SVM,FGSM,0.3,CW_c0.5_it10,,CW,,10,0.5,0.0469172000885009,99
0.913296568627451,0.6575,0.6430317848410758,0.6501854140914709,0.047985989492119,0.3569682151589242,RF,FGSM,0.3,Clean,,Clean,0.0,0,,1.941345453262329,99
0.920343137254902,0.8371040723981901,0.452322738386308,0.5873015873015873,0.0126094570928196,0.5476772616136919,RF,FGSM,0.3,FGSM_eps0.15,,FGSM,0.15,1,,1.941345453262329,99
0.8841911764705882,0.5322245322245323,0.6259168704156479,0.5752808988764045,0.0788091068301225,0.3740831295843521,RF,FGSM,0.3,FGSM_eps0.3,,FGSM,0.3,1,,1.941345453262329,99
0.8900122549019608,0.8571428571428571,0.1466992665036675,0.2505219206680584,0.0035026269702276,0.8533007334963325,RF,FGSM,0.3,FGSM_eps0.5,,FGSM,0.5,1,,1.941345453262329,99
0.8768382352941176,0.5945945945945946,0.0537897310513447,0.0986547085201793,0.0052539404553415,0.9462102689486552,RF,FGSM,0.3,FGSM_eps0.75,,FGSM,0.75,1,,1.941345453262329,99
0.918811274509804,0.8364485981308412,0.4376528117359413,0.5746388443017657,0.0122591943957968,0.5623471882640587,RF,FGSM,0.3,PGD_eps0.15_it10,,PGD,0.15,10,,1.941345453262329,99
0.9185049019607844,0.8325581395348837,0.4376528117359413,0.5737179487179487,0.0126094570928196,0.5623471882640587,RF,FGSM,0.3,PGD_eps0.15_it25,,PGD,0.15,25,,1.941345453262329,99
0.8912377450980392,0.5642857142857143,0.5794621026894865,0.571773220747889,0.0640980735551663,0.4205378973105134,RF,FGSM,0.3,PGD_eps0.3_it10,,PGD,0.3,10,,1.941345453262329,99
0.8887867647058824,0.5525114155251142,0.5916870415647921,0.5714285714285714,0.0686514886164623,0.4083129584352078,RF,FGSM,0.3,PGD_eps0.3_it25,,PGD,0.3,25,,1.941345453262329,99
0.883578431372549,0.6,0.2127139364303178,0.3140794223826715,0.0203152364273204,0.7872860635696821,RF,FGSM,0.3,PGD_eps0.5_it10,,PGD,0.5,10,,1.941345453262329,99
0.890625,0.6645569620253164,0.2567237163814181,0.3703703703703703,0.0185639229422066,0.7432762836185819,RF,FGSM,0.3,PGD_eps0.5_it25,,PGD,0.5,25,,1.941345453262329,99
0.8575367647058824,0.3409090909090909,0.1466992665036675,0.2051282051282051,0.0406304728546409,0.8533007334963325,RF,FGSM,0.3,PGD_eps0.75_it10,,PGD,0.75,10,,1.941345453262329,99
0.8581495098039216,0.3805309734513274,0.2102689486552567,0.2708661417322834,0.0490367775831873,0.7897310513447433,RF,FGSM,0.3,PGD_eps0.75_it25,,PGD,0.75,25,,1.941345453262329,99
0.9019607843137256,0.6831275720164609,0.4058679706601467,0.50920245398773,0.026970227670753,0.5941320293398533,RF,FGSM,0.3,CW_c0.0_it10,,CW,,10,0.0,1.941345453262329,99
0.9013480392156864,0.6968325791855203,0.3765281173594132,0.4888888888888889,0.0234676007005253,0.6234718826405868,RF,FGSM,0.3,CW_c0.5_it10,,CW,,10,0.5,1.941345453262329,99
0.8829656862745098,0.5340050377833753,0.5183374083129584,0.5260545905707196,0.0647985989492119,0.4816625916870415,MLP,FGSM,0.5,FGSM_eps0.15,7.786227226257324,FGSM,0.15,1,,,99
0.7858455882352942,0.3214285714285714,0.6381418092909535,0.4275184275184275,0.1929947460595446,0.3618581907090464,MLP,FGSM,0.5,FGSM_eps0.3,7.786227226257324,FGSM,0.3,1,,,99
0.7837009803921569,0.3093709884467265,0.589242053789731,0.4057239057239057,0.1884413309982487,0.4107579462102689,MLP,FGSM,0.5,FGSM_eps0.5,7.786227226257324,FGSM,0.5,1,,,99
0.8017769607843137,0.3229166666666667,0.530562347188264,0.4014801110083256,0.159369527145359,0.4694376528117359,MLP,FGSM,0.5,FGSM_eps0.75,7.786227226257324,FGSM,0.75,1,,,99
0.8688725490196079,0.4787472035794183,0.5232273838630807,0.5,0.0816112084063047,0.4767726161369193,MLP,FGSM,0.5,PGD_eps0.15_it10,7.786227226257324,PGD,0.15,10,,,99
0.8694852941176471,0.4808988764044943,0.5232273838630807,0.5011709601873536,0.0809106830122591,0.4767726161369193,MLP,FGSM,0.5,PGD_eps0.15_it25,7.786227226257324,PGD,0.15,25,,,99
0.7705269607843137,0.3054919908466819,0.6528117359413202,0.4162120031176929,0.2126094570928196,0.3471882640586797,MLP,FGSM,0.5,PGD_eps0.3_it10,7.786227226257324,PGD,0.3,10,,,99
0.7708333333333334,0.30672748004561,0.6577017114914425,0.4183514774494556,0.2129597197898423,0.3422982885085575,MLP,FGSM,0.5,PGD_eps0.3_it25,7.786227226257324,PGD,0.3,25,,,99
0.7398897058823529,0.2619047619047619,0.5916870415647921,0.3630907726931733,0.2388791593695271,0.4083129584352078,MLP,FGSM,0.5,PGD_eps0.5_it10,7.786227226257324,PGD,0.5,10,,,99
0.7294730392156863,0.2429501084598698,0.5476772616136919,0.3365890308039068,0.2444833625218914,0.452322738386308,MLP,FGSM,0.5,PGD_eps0.5_it25,7.786227226257324,PGD,0.5,25,,,99
0.7113970588235294,0.2232606438213915,0.5256723716381418,0.3134110787172011,0.2619964973730297,0.4743276283618582,MLP,FGSM,0.5,PGD_eps0.75_it10,7.786227226257324,PGD,0.75,10,,,99
0.6917892156862745,0.1987891019172553,0.4816625916870415,0.2814285714285714,0.2781085814360771,0.5183374083129584,MLP,FGSM,0.5,PGD_eps0.75_it25,7.786227226257324,PGD,0.75,25,,,99
0.8492647058823529,0.4203454894433781,0.5354523227383863,0.4709677419354838,0.1057793345008756,0.4645476772616136,MLP,FGSM,0.5,CW_c0.0_it10,7.786227226257324,CW,,10,0.0,,99
0.8403799019607843,0.3962962962962963,0.5232273838630807,0.4510010537407797,0.114185639229422,0.4767726161369193,MLP,FGSM,0.5,CW_c0.5_it10,7.786227226257324,CW,,10,0.5,,99
0.8893995098039216,0.5574162679425837,0.5696821515892421,0.5634824667472793,0.0647985989492119,0.4303178484107579,MLP,FGSM,0.5,Clean,7.786227226257324,Clean,0.0,0,,,99
0.8299632352941176,0.3682310469314079,0.4987775061124694,0.4236760124610592,0.1225919439579684,0.5012224938875306,LR,FGSM,0.5,Clean,,Clean,0.0,0,,0.0353085994720459,99
0.7650122549019608,0.2663185378590078,0.4987775061124694,0.3472340425531915,0.1968476357267951,0.5012224938875306,LR,FGSM,0.5,FGSM_eps0.15,,FGSM,0.15,1,,0.0353085994720459,99
0.6467524509803921,0.1950819672131147,0.5819070904645477,0.2922038060159607,0.3439579684763573,0.4180929095354523,LR,FGSM,0.5,FGSM_eps0.3,,FGSM,0.3,1,,0.0353085994720459,99
0.5076593137254902,0.1513387660069848,0.6356968215158925,0.2444757874941232,0.5106830122591944,0.3643031784841076,LR,FGSM,0.5,FGSM_eps0.5,,FGSM,0.5,1,,0.0353085994720459,99
0.4203431372549019,0.1374083129584352,0.687041564792176,0.2290138549307253,0.6178633975481611,0.3129584352078239,LR,FGSM,0.5,FGSM_eps0.75,,FGSM,0.75,1,,0.0353085994720459,99
