model,eval_attack,family,accuracy_mean,accuracy_std,confidence_mean,confidence_std,epsilon_mean,epsilon_std,f1_mean,f1_std,fnr_mean,fnr_std,fpr_mean,fpr_std,iters_mean,iters_std,n_mean,n_std,n0_mean,n0_std,precision_mean,precision_std,recall_mean,recall_std,sigma_mean,sigma_std,smooth_s_per_sample_mean,smooth_s_per_sample_std
RF,CW_c0.0_it10,CW,0.887,0.018593393604027397,0.0,0.0,,,0.033437826541274814,0.09801058673687679,0.980246913580247,0.05917101012725777,0.005132275132275107,0.009622102389935442,10.0,0.0,200.0,0.0,50.0,0.0,0.13333333333333333,0.35186577527449836,0.019753086419753083,0.059171010127257784,0.2833333333333333,0.1707825127659933,,
RF,CW_c0.5_it10,CW,0.885,0.019179602260139417,0.5,0.0,,,0.035156940760389034,0.08621328319197478,0.9790123456790123,0.05089184365370916,0.00737267039592618,0.011884031216667878,10.0,0.0,200.0,0.0,50.0,0.0,0.14166666666666666,0.3499574804104609,0.02098765432098764,0.050891843653709135,0.2833333333333333,0.1707825127659933,,
RF,Clean,,0.9303333333333333,0.02021903864701589,,,,,0.5109819330508986,0.21781449422945548,0.6314638447971781,0.18102738393647663,0.00037037037037036667,0.0014344382763731031,,,200.0,0.0,50.0,0.0,0.9222222222222223,0.25871068190396956,0.36853615520282185,0.18102738393647663,0.2833333333333333,0.1707825127659933,0.004553773403167673,0.00022418395330302965
RF,FGSM_eps0.15,FGSM,0.8916666666666667,0.01924157205734748,,,0.15,0.0,0.10319394789784593,0.1827700328699833,0.9326455026455027,0.1252370526160792,0.007073918747530754,0.008721515196693692,1.0,0.0,200.0,0.0,50.0,0.0,0.3111111111111111,0.43125263590943524,0.06735449735449733,0.12523705261607915,0.2833333333333333,0.1707825127659933,,
RF,FGSM_eps0.3,FGSM,0.868,0.023664319132398484,,,0.3,0.0,0.060498389608253274,0.11504934799515866,0.9571604938271605,0.0814780743235057,0.02992512428995821,0.02222778074971233,1.0,0.0,200.0,0.0,50.0,0.0,0.11574074074074074,0.24202825227051353,0.04283950617283949,0.08147807432350568,0.2833333333333333,0.1707825127659933,,
RF,FGSM_eps0.5,FGSM,0.6526666666666667,0.21437506073857254,,,0.5,0.0,0.058783634065266134,0.04839522434496388,0.8793121693121694,0.13004765461251347,0.2832224409049251,0.2546404204183811,1.0,0.0,200.0,0.0,50.0,0.0,0.0470344302541439,0.03866813657720268,0.12068783068783066,0.13004765461251347,0.2833333333333333,0.1707825127659933,,
RF,FGSM_eps0.75,FGSM,0.3346666666666667,0.20277068915637778,,,0.75,0.0,0.06327994727848878,0.027325616315594044,0.785626102292769,0.12134442083011049,0.6498245772987001,0.23742214841165524,1.0,0.0,200.0,0.0,50.0,0.0,0.03887687332527148,0.017733252306091164,0.21437389770723103,0.12134442083011049,0.2833333333333333,0.1707825127659933,,
RF,PGD_eps0.15_it10,PGD,0.8903333333333333,0.020482280378996128,,,0.15,0.0,0.08695730767038067,0.15616360373435897,0.9460493827160493,0.10154804778791604,0.00631412191836976,0.009507526126698846,10.0,0.0,200.0,0.0,50.0,0.0,0.29333333333333333,0.4447578260239204,0.053950617283950605,0.10154804778791601,0.2833333333333333,0.1707825127659933,,
RF,PGD_eps0.15_it25,PGD,0.8916666666666667,0.01970013294613108,,,0.15,0.0,0.10596570449111282,0.16774618732030117,0.9335097001763669,0.1119966898352905,0.006699478373090373,0.009601029884238424,25.0,0.0,200.0,0.0,50.0,0.0,0.4212121212121212,0.4824140724199407,0.06649029982363314,0.11199668983529049,0.2833333333333333,0.1707825127659933,,
RF,PGD_eps0.3_it10,PGD,0.872,0.022103651928390235,,,0.3,0.0,0.04253285543608124,0.08827341994917569,0.9728395061728394,0.056805457633782606,0.023119101975130958,0.02000278359599518,10.0,0.0,200.0,0.0,50.0,0.0,0.10925925925925925,0.23581135656446586,0.02716049382716049,0.05680545763378262,0.2833333333333333,0.1707825127659933,,
RF,PGD_eps0.3_it25,PGD,0.872,0.022264642052238055,,,0.3,0.0,0.04871957671957672,0.08961172462851114,0.9695061728395061,0.05656432759534297,0.023447290164590826,0.02147607886733931,25.0,0.0,200.0,0.0,50.0,0.0,0.14296296296296296,0.2904374450118658,0.03049382716049382,0.056564327595342974,0.2833333333333333,0.1707825127659933,,
