accuracy,precision,recall,f1,fpr,fnr,model,attack,epsilon,asr,mean_l2,elapsed_s,seed
0.1274509803921568,0.0764154220215352,0.5378973105134475,0.1338199513381995,0.9313485113835376,0.4621026894865526,LR,FGSM_direct,0.5,0.8722426470588235,1.9321160316467283,0.0102162361145019,99
0.1274509803921568,0.0764154220215352,0.5378973105134475,0.1338199513381995,0.9313485113835376,0.4621026894865526,LR,PGD_direct,0.5,0.8722426470588235,1.9321160316467283,0.0729982852935791,99
0.1274509803921568,0.0764154220215352,0.5378973105134475,0.1338199513381995,0.9313485113835376,0.4621026894865526,LR,FGSM_direct,0.75,0.8722426470588235,2.8981659412384038,0.010486364364624,99
0.1274509803921568,0.0764154220215352,0.5378973105134475,0.1338199513381995,0.9313485113835376,0.4621026894865526,LR,PGD_direct,0.75,0.8722426470588235,2.8981659412384038,0.0699477195739746,99
0.1170343137254902,0.0761055879328076,0.5427872860635696,0.1334936861094407,0.9439579684763572,0.4572127139364303,SVM,FGSM_direct,0.15,0.8826593137254902,0.5809473991394043,0.0121762752532958,99
0.1170343137254902,0.0761055879328076,0.5427872860635696,0.1334936861094407,0.9439579684763572,0.4572127139364303,SVM,PGD_direct,0.15,0.8826593137254902,0.5809473991394043,0.0827441215515136,99
0.1170343137254902,0.0761055879328076,0.5427872860635696,0.1334936861094407,0.9439579684763572,0.4572127139364303,SVM,FGSM_direct,0.3,0.8826593137254902,1.1618950366973877,0.0111958980560302,99
0.1170343137254902,0.0761055879328076,0.5427872860635696,0.1334936861094407,0.9439579684763572,0.4572127139364303,SVM,PGD_direct,0.3,0.8826593137254902,1.1618950366973877,0.0856661796569824,99
0.1170343137254902,0.0761055879328076,0.5427872860635696,0.1334936861094407,0.9439579684763572,0.4572127139364303,SVM,FGSM_direct,0.5,0.8826593137254902,1.9364917278289795,0.0110745429992675,99
0.1170343137254902,0.0761055879328076,0.5427872860635696,0.1334936861094407,0.9439579684763572,0.4572127139364303,SVM,PGD_direct,0.5,0.8826593137254902,1.9364917278289795,0.0833098888397216,99
0.1170343137254902,0.0761055879328076,0.5427872860635696,0.1334936861094407,0.9439579684763572,0.4572127139364303,SVM,FGSM_direct,0.75,0.8826593137254902,2.90473747253418,0.0114271640777587,99
0.1170343137254902,0.0761055879328076,0.5427872860635696,0.1334936861094407,0.9439579684763572,0.4572127139364303,SVM,PGD_direct,0.75,0.8826593137254902,2.90473747253418,0.0877506732940673,99
