accuracy,precision,recall,f1,fpr,fnr,model,selector,n_features,attack,asr,family,epsilon,iters,confidence,seed
0.181985294117647,0.069004956157072,0.4425427872860635,0.1193931398416886,0.8553415061295973,0.5574572127139364,MLP,mi,30,FGSM_eps0.5,0.8161764705882353,FGSM,0.5,1.0,,123
0.1911764705882352,0.0801656003010914,0.5207823960880196,0.1389432485322896,0.8560420315236428,0.4792176039119804,LR,mi,30,FGSM_eps0.75,0.7401960784313726,FGSM,0.75,1.0,,123
0.1660539215686274,0.0494740942734709,0.3105134474327628,0.0853494623655913,0.8546409807355516,0.6894865525672371,SVM,mi,30,FGSM_eps0.75,0.7720588235294118,FGSM,0.75,1.0,,123
0.1636029411764706,0.045436741088915,0.2836185819070904,0.0783254557731262,0.8535901926444833,0.7163814180929096,RF,mi,30,FGSM_eps0.75,0.7962622549019608,FGSM,0.75,1.0,,123
0.1688112745098039,0.0527950310559006,0.3325183374083129,0.0911222780569514,0.8546409807355516,0.6674816625916871,MLP,mi,30,FGSM_eps0.75,0.8302696078431373,FGSM,0.75,1.0,,123
0.3121936274509804,0.1200331125827814,0.7090464547677262,0.2053097345132743,0.7446584938704028,0.2909535452322738,LR,mi,30,PGD_eps0.15_it10,0.6109068627450981,PGD,0.15,10.0,,123
0.1844362745098039,0.0724857685009487,0.4669926650366748,0.1254927726675427,0.8560420315236428,0.5330073349633252,SVM,mi,30,PGD_eps0.15_it10,0.7524509803921569,PGD,0.15,10.0,,123
0.8676470588235294,0.2909090909090909,0.0391198044009779,0.0689655172413793,0.0136602451838879,0.960880195599022,RF,mi,30,PGD_eps0.15_it10,0.088235294117647,PGD,0.15,10.0,,123
0.2120098039215686,0.0851553509781357,0.5427872860635696,0.1472148541114058,0.8353765323992994,0.4572127139364303,MLP,mi,30,PGD_eps0.15_it10,0.7855392156862745,PGD,0.15,10.0,,123
0.3057598039215686,0.1189987689782519,0.7090464547677262,0.2037947997189037,0.7520140105078809,0.2909535452322738,LR,mi,30,PGD_eps0.15_it25,0.6170343137254902,PGD,0.15,25.0,,123
0.1856617647058823,0.0738916256157635,0.4767726161369193,0.1279527559055118,0.8560420315236428,0.5232273838630807,SVM,mi,30,PGD_eps0.15_it25,0.7512254901960784,PGD,0.15,25.0,,123
0.8661151960784313,0.2666666666666666,0.0391198044009779,0.068230277185501,0.0154115586690017,0.960880195599022,RF,mi,30,PGD_eps0.15_it25,0.0894607843137254,PGD,0.15,25.0,,123
0.2120098039215686,0.0854733614411652,0.5452322738386308,0.1477799867461895,0.8357267950963222,0.4547677261613692,MLP,mi,30,PGD_eps0.15_it25,0.7855392156862745,PGD,0.15,25.0,,123
0.2264093137254902,0.107566765578635,0.7090464547677262,0.1867954911433172,0.8427320490367776,0.2909535452322738,LR,mi,30,PGD_eps0.3_it10,0.703125,PGD,0.3,10.0,,123
0.1672794117647058,0.0519984478075281,0.3276283618581907,0.0897521768251841,0.85569176882662,0.6723716381418093,SVM,mi,30,PGD_eps0.3_it10,0.7699142156862745,PGD,0.3,10.0,,123
0.8354779411764706,0.1049382716049382,0.0415647921760391,0.0595446584938704,0.0507880910683012,0.9584352078239609,RF,mi,30,PGD_eps0.3_it10,0.1216299019607843,PGD,0.3,10.0,,123
0.1776960784313725,0.0626682045367166,0.3985330073349633,0.1083056478405315,0.8539404553415061,0.6014669926650367,MLP,mi,30,PGD_eps0.3_it10,0.8207720588235294,PGD,0.3,10.0,,123
0.2276348039215686,0.1080178173719376,0.7114914425427873,0.1875604253947792,0.8416812609457093,0.2885085574572127,LR,mi,30,PGD_eps0.3_it25,0.7015931372549019,PGD,0.3,25.0,,123
0.1672794117647058,0.0519984478075281,0.3276283618581907,0.0897521768251841,0.85569176882662,0.6723716381418093,SVM,mi,30,PGD_eps0.3_it25,0.7699142156862745,PGD,0.3,25.0,,123
0.8342524509803921,0.1117647058823529,0.0464547677261613,0.0656303972366148,0.0528896672504378,0.9535452322738386,RF,mi,30,PGD_eps0.3_it25,0.1222426470588235,PGD,0.3,25.0,,123
0.1776960784313725,0.0626682045367166,0.3985330073349633,0.1083056478405315,0.8539404553415061,0.6014669926650367,MLP,mi,30,PGD_eps0.3_it25,0.8207720588235294,PGD,0.3,25.0,,123
0.2083333333333333,0.0991522300036859,0.6577017114914425,0.1723254324151185,0.8560420315236428,0.3422982885085575,LR,mi,30,PGD_eps0.5_it10,0.7224264705882353,PGD,0.5,10.0,,123
0.1660539215686274,0.0498248345659789,0.3129584352078239,0.0859637340496977,0.8549912434325744,0.687041564792176,SVM,mi,30,PGD_eps0.5_it10,0.7717524509803921,PGD,0.5,10.0,,123
0.7300857843137255,0.0693430656934306,0.0929095354523227,0.0794148380355277,0.1786339754816112,0.9070904645476772,RF,mi,30,PGD_eps0.5_it10,0.2291666666666666,PGD,0.5,10.0,,123
0.1688112745098039,0.0531419705197827,0.334963325183374,0.09173083361232,0.8549912434325744,0.6650366748166259,MLP,mi,30,PGD_eps0.5_it10,0.8299632352941176,PGD,0.5,10.0,,123
0.2095588235294117,0.101358795446199,0.6748166259168704,0.1762452107279693,0.8570928196147111,0.3251833740831296,LR,mi,30,PGD_eps0.5_it25,0.7208946078431373,PGD,0.5,25.0,,123
0.166360294117647,0.0498442367601246,0.3129584352078239,0.0859926100100772,0.8546409807355516,0.687041564792176,SVM,mi,30,PGD_eps0.5_it25,0.7717524509803921,PGD,0.5,25.0,,123
0.741421568627451,0.0710059171597633,0.0880195599022004,0.0786026200873362,0.1649737302977233,0.9119804400977995,RF,mi,30,PGD_eps0.5_it25,0.2175245098039215,PGD,0.5,25.0,,123
0.1688112745098039,0.0531419705197827,0.334963325183374,0.09173083361232,0.8549912434325744,0.6650366748166259,MLP,mi,30,PGD_eps0.5_it25,0.8299632352941176,PGD,0.5,25.0,,123
0.1862745098039215,0.073947667804323,0.4767726161369193,0.1280367695338148,0.8553415061295973,0.5232273838630807,LR,mi,30,PGD_eps0.75_it10,0.7450980392156863,PGD,0.75,10.0,,123
0.166360294117647,0.0498442367601246,0.3129584352078239,0.0859926100100772,0.8546409807355516,0.687041564792176,SVM,mi,30,PGD_eps0.75_it10,0.7717524509803921,PGD,0.75,10.0,,123
0.2215073529411764,0.0463829787234042,0.2665036674816626,0.079014135556361,0.784938704028021,0.7334963325183375,RF,mi,30,PGD_eps0.75_it10,0.7377450980392157,PGD,0.75,10.0,,123
0.1672794117647058,0.0506033476060724,0.3178484107579462,0.0873069173942243,0.8542907180385289,0.6821515892420538,MLP,mi,30,PGD_eps0.75_it10,0.8321078431372549,PGD,0.75,10.0,,123
0.1844362745098039,0.074102079395085,0.4792176039119804,0.1283562540929927,0.8577933450087566,0.5207823960880196,LR,mi,30,PGD_eps0.75_it25,0.7454044117647058,PGD,0.75,25.0,,123
0.166360294117647,0.0498442367601246,0.3129584352078239,0.0859926100100772,0.8546409807355516,0.687041564792176,SVM,mi,30,PGD_eps0.75_it25,0.7717524509803921,PGD,0.75,25.0,,123
0.2058823529411764,0.0476585163696643,0.2811735941320293,0.0815024805102764,0.8049036777583187,0.7188264058679706,RF,mi,30,PGD_eps0.75_it25,0.7539828431372549,PGD,0.75,25.0,,123
0.1672794117647058,0.0506033476060724,0.3178484107579462,0.0873069173942243,0.8542907180385289,0.6821515892420538,MLP,mi,30,PGD_eps0.75_it25,0.8321078431372549,PGD,0.75,25.0,,123
0.5134803921568627,0.132252027448534,0.5183374083129584,0.2107355864811133,0.487215411558669,0.4816625916870415,LR,mi,30,CW_c0.0_it10,0.3863357843137255,CW,,10.0,0.0,123
0.3560049019607843,0.0371787862219792,0.1662591687041564,0.0607685433422698,0.6168126094570928,0.8337408312958435,SVM,mi,30,CW_c0.0_it10,0.5575980392156863,CW,,10.0,0.0,123
0.8673406862745098,0.3536585365853658,0.0709046454767726,0.1181262729124236,0.0185639229422066,0.9290953545232272,RF,mi,30,CW_c0.0_it10,0.0854779411764705,CW,,10.0,0.0,123
0.1666666666666666,0.0498636540708998,0.3129584352078239,0.086021505376344,0.8542907180385289,0.687041564792176,MLP,mi,30,CW_c0.0_it10,0.8327205882352942,CW,,10.0,0.0,123
0.3563112745098039,0.1083333333333333,0.5721271393643031,0.1821720513818606,0.6746059544658494,0.4278728606356968,LR,mi,30,CW_c0.5_it10,0.5542279411764706,CW,,10.0,0.5,123
0.2104779411764706,0.0475792988313856,0.2787286063569682,0.081283422459893,0.7992994746059545,0.7212713936430318,SVM,mi,30,CW_c0.5_it10,0.7212009803921569,CW,,10.0,0.5,123
0.8722426470588235,0.42,0.0513447432762836,0.0915032679738562,0.0101576182136602,0.9486552567237164,RF,mi,30,CW_c0.5_it10,0.0836397058823529,CW,,10.0,0.5,123
0.1669730392156862,0.050233644859813,0.3154034229828851,0.0866644272757809,0.8542907180385289,0.684596577017115,MLP,mi,30,CW_c0.5_it10,0.8327205882352942,CW,,10.0,0.5,123
0.883578431372549,0.5363408521303258,0.5232273838630807,0.5297029702970297,0.0647985989492119,0.4767726161369193,LR,none,34,clean,0.0,,,,,123
0.8897058823529411,0.5667574931880109,0.508557457212714,0.5360824742268041,0.0556917688266199,0.491442542787286,SVM,none,34,clean,0.0,,,,,123
0.9065563725490196,0.6171171171171171,0.6699266503667481,0.6424384525205158,0.0595446584938704,0.3300733496332518,RF,none,34,clean,0.0,,,,,123
0.8278186274509803,0.4002607561929596,0.7506112469437652,0.5221088435374149,0.1611208406304728,0.2493887530562347,MLP,none,34,clean,0.0,,,,,123
0.392156862745098,0.1255349500713266,0.6454767726161369,0.2101910828025477,0.6441330998248687,0.3545232273838631,LR,none,34,FGSM_eps0.15,0.5245098039215687,FGSM,0.15,1.0,,123
0.2172181372549019,0.0938682816048448,0.6063569682151589,0.162569649295313,0.8385288966725044,0.393643031784841,SVM,none,34,FGSM_eps0.15,0.7156862745098039,FGSM,0.15,1.0,,123
0.8449754901960784,0.174496644295302,0.0635696821515892,0.0931899641577061,0.0430823117338003,0.9364303178484108,RF,none,34,FGSM_eps0.15,0.1142769607843137,FGSM,0.15,1.0,,123
0.2423406862745098,0.0965598123534011,0.6039119804400978,0.1664981462756993,0.8094570928196148,0.3960880195599022,MLP,none,34,FGSM_eps0.15,0.7555147058823529,FGSM,0.15,1.0,,123
0.2389705882352941,0.1062618595825427,0.684596577017115,0.1839684625492772,0.8248686514886164,0.3154034229828851,LR,none,34,FGSM_eps0.3,0.6868872549019608,FGSM,0.3,1.0,,123
0.1875,0.0603684829478635,0.3765281173594132,0.104054054054054,0.8395796847635727,0.6234718826405868,SVM,none,34,FGSM_eps0.3,0.7460171568627451,FGSM,0.3,1.0,,123
0.7876838235294118,0.0823529411764705,0.0684596577017114,0.0747663551401869,0.1092819614711033,0.9315403422982884,RF,none,34,FGSM_eps0.3,0.1731004901960784,FGSM,0.3,1.0,,123
0.1893382352941176,0.0591249507292077,0.3667481662591687,0.1018329938900203,0.836077057793345,0.6332518337408313,MLP,none,34,FGSM_eps0.3,0.8094362745098039,FGSM,0.3,1.0,,123
0.2236519607843137,0.1025065469509914,0.6699266503667481,0.1778066190785204,0.8402802101576182,0.3300733496332518,LR,none,34,FGSM_eps0.5,0.7043504901960784,FGSM,0.5,1.0,,123
0.1798406862745098,0.0510688836104513,0.3154034229828851,0.0879045996592845,0.8395796847635727,0.684596577017115,SVM,none,34,FGSM_eps0.5,0.7536764705882353,FGSM,0.5,1.0,,123
0.7420343137254902,0.0590631364562118,0.0709046454767726,0.0644444444444444,0.1618213660245183,0.9290953545232272,RF,none,34,FGSM_eps0.5,0.21875,FGSM,0.5,1.0,,123
0.1807598039215686,0.048984468339307,0.3007334963325183,0.0842465753424657,0.8364273204903677,0.6992665036674817,MLP,none,34,FGSM_eps0.5,0.8183210784313726,FGSM,0.5,1.0,,123
0.2138480392156862,0.0913224706328154,0.589242053789731,0.1581364829396325,0.8399299474605955,0.4107579462102689,LR,none,34,FGSM_eps0.75,0.7147671568627451,FGSM,0.75,1.0,,123
0.1761642156862745,0.0465393794749403,0.2860635696821516,0.0800547382825863,0.8395796847635727,0.7139364303178484,SVM,none,34,FGSM_eps0.75,0.7573529411764706,FGSM,0.75,1.0,,123
0.2555147058823529,0.0462505612932195,0.2518337408312958,0.0781487101669195,0.7439579684763573,0.7481662591687042,RF,none,34,FGSM_eps0.75,0.7037377450980392,FGSM,0.75,1.0,,123
0.1740196078431372,0.0424169667867146,0.2591687041564792,0.0729023383768913,0.8381786339754816,0.7408312958435208,MLP,none,34,FGSM_eps0.75,0.8253676470588235,FGSM,0.75,1.0,,123
0.4381127450980392,0.1359223300970873,0.6503667481662592,0.2248520710059171,0.5922942206654991,0.3496332518337408,LR,none,34,PGD_eps0.15_it10,0.4794730392156863,PGD,0.15,10.0,,123
0.2092524509803921,0.0835889570552147,0.5330073349633252,0.1445144182963208,0.8371278458844134,0.4669926650366748,SVM,none,34,PGD_eps0.15_it10,0.7236519607843137,PGD,0.15,10.0,,123
0.875,0.5021645021645021,0.2836185819070904,0.3625,0.0402802101576182,0.7163814180929096,RF,none,34,PGD_eps0.15_it10,0.0857843137254902,PGD,0.15,10.0,,123
0.2212009803921568,0.0822561692126909,0.5134474327628362,0.1417960837272113,0.8206654991243433,0.4865525672371638,MLP,none,34,PGD_eps0.15_it10,0.7769607843137255,PGD,0.15,10.0,,123
0.4503676470588235,0.1364829396325459,0.6356968215158925,0.2247191011235955,0.5761821366024519,0.3643031784841076,LR,none,34,PGD_eps0.15_it25,0.4656862745098039,PGD,0.15,25.0,,123
0.2083333333333333,0.0828538550057537,0.5281173594132029,0.143236074270557,0.8374781085814361,0.4718826405867971,SVM,none,34,PGD_eps0.15_it25,0.7245710784313726,PGD,0.15,25.0,,123
0.8713235294117647,0.4775510204081633,0.2860635696821516,0.3577981651376147,0.0448336252189141,0.7139364303178484,RF,none,34,PGD_eps0.15_it25,0.0888480392156862,PGD,0.15,25.0,,123
0.221813725490196,0.0823206585652685,0.5134474327628362,0.1418918918918918,0.8199649737302978,0.4865525672371638,MLP,none,34,PGD_eps0.15_it25,0.7763480392156863,PGD,0.15,25.0,,123
0.3039215686274509,0.1110647181628392,0.6503667481662592,0.1897289586305278,0.7457092819614711,0.3496332518337408,LR,none,34,PGD_eps0.3_it10,0.6197916666666666,PGD,0.3,10.0,,123
0.1807598039215686,0.0521945432977461,0.3227383863080684,0.089857045609258,0.8395796847635727,0.6772616136919315,SVM,none,34,PGD_eps0.3_it10,0.7527573529411765,PGD,0.3,10.0,,123
0.7693014705882353,0.1036866359447004,0.1100244498777506,0.1067615658362989,0.1362521891418563,0.8899755501222494,RF,none,34,PGD_eps0.3_it10,0.1914828431372549,PGD,0.3,10.0,,123
0.1832107843137254,0.0516487882399682,0.3178484107579462,0.0888585099111414,0.836077057793345,0.6821515892420538,MLP,none,34,PGD_eps0.3_it10,0.8155637254901961,PGD,0.3,10.0,,123
0.3158700980392157,0.1119148936170212,0.6430317848410758,0.1906487857919536,0.7309982486865149,0.3569682151589242,LR,none,34,PGD_eps0.3_it25,0.6078431372549019,PGD,0.3,25.0,,123
0.1801470588235294,0.0514444004748713,0.3178484107579462,0.0885558583106267,0.8395796847635727,0.6821515892420538,SVM,none,34,PGD_eps0.3_it25,0.7533700980392157,PGD,0.3,25.0,,123
0.7650122549019608,0.0968468468468468,0.1051344743276283,0.1008206330597889,0.1404553415061296,0.8948655256723717,RF,none,34,PGD_eps0.3_it25,0.1957720588235294,PGD,0.3,25.0,,123
0.1822916666666666,0.0505171042163882,0.3105134474327628,0.0868970236058843,0.836077057793345,0.6894865525672371,MLP,none,34,PGD_eps0.3_it25,0.8164828431372549,PGD,0.3,25.0,,123
0.3030024509803921,0.0974978429680759,0.5525672371638142,0.1657499083241657,0.7327495621716287,0.4474327628361858,LR,none,34,PGD_eps0.5_it10,0.625,PGD,0.5,10.0,,123
0.1761642156862745,0.0465393794749403,0.2860635696821516,0.0800547382825863,0.8395796847635727,0.7139364303178484,SVM,none,34,PGD_eps0.5_it10,0.7573529411764706,PGD,0.5,10.0,,123
0.6832107843137255,0.0689655172413793,0.1222493887530562,0.0881834215167548,0.2364273204903677,0.8777506112469438,RF,none,34,PGD_eps0.5_it10,0.2784926470588235,PGD,0.5,10.0,,123
0.1780024509803921,0.0452,0.2762836185819071,0.077689927810244,0.836077057793345,0.7237163814180929,MLP,none,34,PGD_eps0.5_it10,0.8213848039215687,PGD,0.5,10.0,,123
0.2971813725490196,0.0967051775780915,0.5525672371638142,0.1646030589949016,0.7394045534150613,0.4474327628361858,LR,none,34,PGD_eps0.5_it25,0.6295955882352942,PGD,0.5,25.0,,123
0.1761642156862745,0.0465393794749403,0.2860635696821516,0.0800547382825863,0.8395796847635727,0.7139364303178484,SVM,none,34,PGD_eps0.5_it25,0.7573529411764706,PGD,0.5,25.0,,123
0.6807598039215687,0.0598052851182197,0.1051344743276283,0.076241134751773,0.2367775831873905,0.8948655256723717,RF,none,34,PGD_eps0.5_it25,0.2791053921568627,PGD,0.5,25.0,,123
0.1776960784313725,0.0448179271708683,0.2738386308068459,0.077028885832187,0.836077057793345,0.726161369193154,MLP,none,34,PGD_eps0.5_it25,0.8216911764705882,PGD,0.5,25.0,,123
0.2175245098039215,0.0599097250718096,0.3569682151589242,0.1026001405481377,0.8024518388791594,0.6430317848410758,LR,none,34,PGD_eps0.75_it10,0.7138480392156863,PGD,0.75,10.0,,123
0.1764705882352941,0.0465578989255869,0.2860635696821516,0.0800821355236139,0.8392294220665499,0.7139364303178484,SVM,none,34,PGD_eps0.75_it10,0.7576593137254902,PGD,0.75,10.0,,123
0.1936274509803921,0.0483543275091426,0.2909535452322738,0.0829268292682926,0.8203152364273205,0.7090464547677262,RF,none,34,PGD_eps0.75_it10,0.7659313725490197,PGD,0.75,10.0,,123
0.1740196078431372,0.0424169667867146,0.2591687041564792,0.0729023383768913,0.8381786339754816,0.7408312958435208,MLP,none,34,PGD_eps0.75_it10,0.8256740196078431,PGD,0.75,10.0,,123
0.214767156862745,0.0571546052631578,0.3398533007334963,0.0978528687082013,0.8031523642732049,0.6601466992665037,LR,none,34,PGD_eps0.75_it25,0.7172181372549019,PGD,0.75,25.0,,123
0.1767769607843137,0.0469371519490851,0.2885085574572127,0.0807389668149161,0.8392294220665499,0.7114914425427873,SVM,none,34,PGD_eps0.75_it25,0.7573529411764706,PGD,0.75,25.0,,123
0.1948529411764706,0.0469579420171498,0.2811735941320293,0.0804758572428271,0.8175131348511383,0.7188264058679706,RF,none,34,PGD_eps0.75_it25,0.7634803921568627,PGD,0.75,25.0,,123
0.1740196078431372,0.0424169667867146,0.2591687041564792,0.0729023383768913,0.8381786339754816,0.7408312958435208,MLP,none,34,PGD_eps0.75_it25,0.8256740196078431,PGD,0.75,25.0,,123
0.5474877450980392,0.1372282608695652,0.4938875305623472,0.2147793726741095,0.4448336252189142,0.5061124694376528,LR,none,34,CW_c0.0_it10,0.3471200980392157,CW,,10.0,0.0,123
0.367953431372549,0.0374720357941834,0.1638141809290953,0.0609922621756941,0.6028021015761821,0.8361858190709046,SVM,none,34,CW_c0.0_it10,0.5456495098039216,CW,,10.0,0.0,123
0.8786764705882353,0.549618320610687,0.1760391198044009,0.2666666666666666,0.0206654991243432,0.823960880195599,RF,none,34,CW_c0.0_it10,0.0802696078431372,CW,,10.0,0.0,123
0.1767769607843137,0.0422025723472668,0.2567237163814181,0.0724887814981014,0.8346760070052539,0.7432762836185819,MLP,none,34,CW_c0.0_it10,0.8216911764705882,CW,,10.0,0.0,123
0.4417892156862745,0.1211796246648793,0.5525672371638142,0.198768689533861,0.5740805604203152,0.4474327628361858,LR,none,34,CW_c0.5_it10,0.4626225490196078,CW,,10.0,0.5,123
0.2604166666666667,0.0432801822323462,0.2322738386308068,0.0729646697388632,0.7355516637478109,0.7677261613691931,SVM,none,34,CW_c0.5_it10,0.6636029411764706,CW,,10.0,0.5,123
0.8743872549019608,0.4961240310077519,0.1564792176039119,0.2379182156133829,0.0227670753064798,0.843520782396088,RF,none,34,CW_c0.5_it10,0.0845588235294117,CW,,10.0,0.5,123
0.1740196078431372,0.0427828868452618,0.2616136919315403,0.0735395189003436,0.8385288966725044,0.7383863080684596,MLP,none,34,CW_c0.5_it10,0.8259803921568627,CW,,10.0,0.5,123
0.8881740196078431,0.5607734806629834,0.4963325183374083,0.5265888456549935,0.0556917688266199,0.5036674816625917,LR,rf,25,clean,0.0,,,,,31
0.8924632352941176,0.5857988165680473,0.4841075794621027,0.5301204819277109,0.0490367775831873,0.5158924205378973,SVM,rf,25,clean,0.0,,,,,31
0.9154411764705882,0.6501128668171557,0.7041564792176039,0.676056338028169,0.0542907180385289,0.295843520782396,RF,rf,25,clean,0.0,,,,,31
0.8661151960784313,0.4772727272727273,0.7188264058679706,0.5736585365853658,0.112784588441331,0.2811735941320293,MLP,rf,25,clean,0.0,,,,,31
0.2380514705882352,0.1061410159211523,0.684596577017115,0.1837873318017722,0.8259194395796847,0.3154034229828851,LR,rf,25,FGSM_eps0.15,0.6884191176470589,FGSM,0.15,1.0,,31
0.1485906862745098,0.0604599406528189,0.3985330073349633,0.1049919484702093,0.887215411558669,0.6014669926650367,SVM,rf,25,FGSM_eps0.15,0.7840073529411765,FGSM,0.15,1.0,,31
0.8655024509803921,0.2413793103448276,0.0342298288508557,0.0599571734475374,0.0154115586690017,0.9657701711491442,RF,rf,25,FGSM_eps0.15,0.0977328431372549,FGSM,0.15,1.0,,31
0.181985294117647,0.0805194805194805,0.530562347188264,0.1398195876288659,0.8679509632224168,0.4694376528117359,MLP,rf,25,FGSM_eps0.15,0.8170955882352942,FGSM,0.15,1.0,,31
0.1629901960784313,0.0680550390479732,0.4474327628361858,0.118140735958683,0.8777583187390543,0.5525672371638142,LR,rf,25,FGSM_eps0.3,0.7662377450980392,FGSM,0.3,1.0,,31
0.1372549019607843,0.0477264186396091,0.3105134474327628,0.0827361563517915,0.8875656742556918,0.6894865525672371,SVM,rf,25,FGSM_eps0.3,0.7953431372549019,FGSM,0.3,1.0,,31
0.8302696078431373,0.0809248554913294,0.0342298288508557,0.0481099656357388,0.0556917688266199,0.9657701711491442,RF,rf,25,FGSM_eps0.3,0.1332720588235294,FGSM,0.3,1.0,,31
0.1464460784313725,0.0576851507257164,0.3789731051344743,0.1001291989664082,0.8868651488616462,0.6210268948655256,MLP,rf,25,FGSM_eps0.3,0.8526348039215687,FGSM,0.3,1.0,,31
0.1519607843137254,0.0613611007809594,0.4034229828850856,0.1065203357004519,0.8840630472854641,0.5965770171149144,LR,rf,25,FGSM_eps0.5,0.7775735294117647,FGSM,0.5,1.0,,31
0.1372549019607843,0.0470455400828001,0.3056234718826406,0.0815394651011089,0.8868651488616462,0.6943765281173594,SVM,rf,25,FGSM_eps0.5,0.7959558823529411,FGSM,0.5,1.0,,31
0.4231004901960784,0.0527912621359223,0.2127139364303178,0.0845892075838599,0.5467600700525395,0.7872860635696821,RF,rf,25,FGSM_eps0.5,0.5321691176470589,FGSM,0.5,1.0,,31
0.1403186274509804,0.0496054114994363,0.3227383863080684,0.0859934853420195,0.885814360770578,0.6772616136919315,MLP,rf,25,FGSM_eps0.5,0.8596813725490197,FGSM,0.5,1.0,,31
0.1452205882352941,0.0552857676503548,0.3618581907090464,0.0959170447180816,0.885814360770578,0.6381418092909535,LR,rf,25,FGSM_eps0.75,0.7843137254901961,FGSM,0.75,1.0,,31
0.1372549019607843,0.0470455400828001,0.3056234718826406,0.0815394651011089,0.8868651488616462,0.6943765281173594,SVM,rf,25,FGSM_eps0.75,0.7959558823529411,FGSM,0.75,1.0,,31
0.1409313725490196,0.0438095238095238,0.2811735941320293,0.075807514831905,0.8791593695271454,0.7188264058679706,RF,rf,25,FGSM_eps0.75,0.8128063725490197,FGSM,0.75,1.0,,31
0.1397058823529411,0.0492296129274708,0.3202933985330073,0.0853420195439739,0.8861646234676007,0.6797066014669927,MLP,rf,25,FGSM_eps0.75,0.8599877450980392,FGSM,0.75,1.0,,31
0.2126225490196078,0.1052246985750822,0.7041564792176039,0.1830896376350921,0.8577933450087566,0.295843520782396,LR,rf,25,PGD_eps0.15_it10,0.7169117647058824,PGD,0.15,10.0,,31
0.150735294117647,0.0628930817610062,0.4156479217603912,0.1092544987146529,0.887215411558669,0.5843520782396088,SVM,rf,25,PGD_eps0.15_it10,0.7818627450980392,PGD,0.15,10.0,,31
0.8661151960784313,0.2941176470588235,0.0488997555012225,0.0838574423480083,0.0168126094570928,0.9511002444987776,RF,rf,25,PGD_eps0.15_it10,0.0971200980392156,PGD,0.15,10.0,,31
0.1639093137254902,0.0674869500372856,0.4425427872860635,0.1171142025234552,0.8760070052539405,0.5574572127139364,MLP,rf,25,PGD_eps0.15_it10,0.835171568627451,PGD,0.15,10.0,,31
0.211703431372549,0.1051094890510948,0.7041564792176039,0.1829152111781518,0.8588441330998249,0.295843520782396,LR,rf,25,PGD_eps0.15_it25,0.7178308823529411,PGD,0.15,25.0,,31
0.150735294117647,0.0628930817610062,0.4156479217603912,0.1092544987146529,0.887215411558669,0.5843520782396088,SVM,rf,25,PGD_eps0.15_it25,0.7818627450980392,PGD,0.15,25.0,,31
0.8676470588235294,0.3174603174603174,0.0488997555012225,0.0847457627118644,0.0150612959719789,0.9511002444987776,RF,rf,25,PGD_eps0.15_it25,0.0955882352941176,PGD,0.15,25.0,,31
0.1639093137254902,0.0674869500372856,0.4425427872860635,0.1171142025234552,0.8760070052539405,0.5574572127139364,MLP,rf,25,PGD_eps0.15_it25,0.835171568627451,PGD,0.15,25.0,,31
0.1694240196078431,0.0838756326825741,0.5672371638141809,0.1461417322834645,0.8875656742556918,0.432762836185819,LR,rf,25,PGD_eps0.3_it10,0.7604166666666666,PGD,0.3,10.0,,31
0.1369485294117647,0.0473684210526315,0.3080684596577017,0.0821114369501466,0.8875656742556918,0.6919315403422983,SVM,rf,25,PGD_eps0.3_it10,0.7956495098039216,PGD,0.3,10.0,,31
0.8572303921568627,0.2285714285714285,0.0586797066014669,0.0933852140077821,0.0283712784588441,0.941320293398533,RF,rf,25,PGD_eps0.3_it10,0.1063112745098039,PGD,0.3,10.0,,31
0.1390931372549019,0.0481746330447873,0.3129584352078239,0.0834964122635355,0.885814360770578,0.687041564792176,MLP,rf,25,PGD_eps0.3_it10,0.8606004901960784,PGD,0.3,10.0,,31
0.1703431372549019,0.0845681243223708,0.5721271393643031,0.1473551637279597,0.887215411558669,0.4278728606356968,LR,rf,25,PGD_eps0.3_it25,0.7591911764705882,PGD,0.3,25.0,,31
0.1369485294117647,0.0473684210526315,0.3080684596577017,0.0821114369501466,0.8875656742556918,0.6919315403422983,SVM,rf,25,PGD_eps0.3_it25,0.7956495098039216,PGD,0.3,25.0,,31
0.8566176470588235,0.2079207920792079,0.0513447432762836,0.0823529411764705,0.0280210157618213,0.9486552567237164,RF,rf,25,PGD_eps0.3_it25,0.1069240196078431,PGD,0.3,25.0,,31
0.1390931372549019,0.0481746330447873,0.3129584352078239,0.0834964122635355,0.885814360770578,0.687041564792176,MLP,rf,25,PGD_eps0.3_it25,0.8606004901960784,PGD,0.3,25.0,,31
0.1470588235294117,0.059369202226345,0.39119804400978,0.1030927835051546,0.8879159369527145,0.60880195599022,LR,rf,25,PGD_eps0.5_it10,0.7827818627450981,PGD,0.5,10.0,,31
0.136642156862745,0.0470101541933057,0.3056234718826406,0.0814863102998696,0.8875656742556918,0.6943765281173594,SVM,rf,25,PGD_eps0.5_it10,0.7959558823529411,PGD,0.5,10.0,,31
0.6510416666666666,0.0794930875576036,0.1687041564792176,0.1080657791699295,0.2798598949211909,0.8312958435207825,RF,rf,25,PGD_eps0.5_it10,0.3036151960784313,PGD,0.5,10.0,,31
